title,label_score,prediksi,probabilitas
bagikan foto sangat pribadi apa motif orang lakukan sexting,1,Clickbait,0.9945253
sinopsis 100 days my prince episode 7 moo yeon bertemu dengan putra mahkota,0,Bukan Clickbait,0.011986574
4 gunung yang mengalami kebakaran sepanjang september 2019,1,Bukan Clickbait,0.035793956
stray kids pamerkan bocoran lirik keren dalam tracklist lagu comeback double knot,1,Clickbait,0.9917317
2 seleb ini jalani puasa pertama setelah putuskan jadi mualaf,1,Clickbait,0.9950355
finnet fasilitasi pembayaran jkn kis melalui uang elektronik,0,Bukan Clickbait,0.0075250226
pt geo dipa energi kantongi pmn rp 700 miliar,0,Bukan Clickbait,0.0072345682
pasal unggas jalan jalan di ruu kuhp ada kasus konkretnya yuk baca,1,Clickbait,0.9906138
capim kpk calon komisioner yang wajib teken kontrak politik,0,Bukan Clickbait,0.027697476
gwyneth paltrow akhirnya pamerkan foto sang putri wajah super cantik dipuji habis habisan,1,Clickbait,0.9903397
laode ungkap respons yasonna laoly saat didatangi najwa shihab tersentak yang bilang menterinya,1,Clickbait,0.9738116
irene red velvet menggemaskan bak anak kecil di postingan baru digoda pelit caption,1,Clickbait,0.9930091
ini alasan robby shine mantap berbisnis pusat kebugaran,1,Clickbait,0.9950472
kecantikan tzuyu twice dengan warna rambut baru kejutkan fans,1,Clickbait,0.98037875
model yang mengaku diperkosa neymar dijerat pasal pemerasan,0,Bukan Clickbait,0.13858168
peneliti cips produksi kakao dan kopi indonesia turun,0,Bukan Clickbait,0.009783742
rayakan 27 tahun berkarir ari lasso gelar konser di tiga kota,0,Bukan Clickbait,0.10696485
anda lajang dan ingin beli rumah perhatikan rambu rambunya,1,Clickbait,0.9799116
kenali tanda si kecil sudah siap sekolah,1,Clickbait,0.97662234
berbagai keluhan pengendara di hari pertama penerapan perluasan ganjil genap,1,Bukan Clickbait,0.12059287
gawat titik api di sumatera dan kalimantan makin banyak,1,Bukan Clickbait,0.2067232
begini penampakan kalimantan dari satelit nasa saat diselimuti kabut asap dan karhutla,1,Clickbait,0.99510974
sulli bela ha tfelt bukan caper usai bongkar chat mantan malah disambut nyinyiran,1,Clickbait,0.9849985
bukan perang dagang bank mandiri waspadai perang mata uang,0,Bukan Clickbait,0.017459279
duarrr pengembala dan 19 kerbau di tapteng tewas seketika,1,Bukan Clickbait,0.04058323
anies baswedan doakan bj habibie bisa kembali sehat,0,Bukan Clickbait,0.009102159
lirik lagu emma heesters,0,Bukan Clickbait,0.14777455
harga minyak dunia melambung 10 pasca serangan drone ke kilang saudi aramco,0,Bukan Clickbait,0.012720157
aksi gejayanmemanggil2 sudah tidak lagi dapat larangan dari rektorat kampus,0,Bukan Clickbait,0.32309058
mulai 2020 pejabat kemenhub akan gunakan mobil listrik,0,Bukan Clickbait,0.008304799
154 pelanggar ditilang di jakbar alasannya tidak tahu ganjil genap,0,Clickbait,0.98444855
vinales tercepat di latihan bebas kedua marquez kecelakaan,0,Bukan Clickbait,0.013292937
vanessa angel asyik makan es krim di pantai tak pakai bra bikin geger,1,Clickbait,0.99026614
tim astra honda racing incar podium arrc di sepang,0,Bukan Clickbait,0.007681255
pakar hukum tata negara sebut pengangkatan wamen sah dan konstitusional,0,Bukan Clickbait,0.008969202
bppd bali ajukan revisi pasal rkuhp yang dinilai ganggu pariwisata,0,Bukan Clickbait,0.007584082
dari mantan atlet artis hingga netizen ramai ramai bela pb djarum,0,Clickbait,0.97528845
dampak kabut asap bmkg kualitas udara di palembang berbahaya,0,Bukan Clickbait,0.009530885
pansus mulai rapat pemindahan ibu kota,0,Bukan Clickbait,0.007845556
barisan relawan jokowi sebut revisi uu kpk sudah tepat,0,Bukan Clickbait,0.012658381
brand value gojek dinilai tumbuh 88 persen,0,Bukan Clickbait,0.011505898
bmkg jabodetabek tidak diguyur hujan hari ini,0,Bukan Clickbait,0.00721145
fahri hamzah setuju ada kontrak politik dengan calon pimpinan kpk ini alasannya,1,Clickbait,0.99461186
lebak siap menjadi lumbung ternak,0,Bukan Clickbait,0.0085663
bappenas ibu kota baru bisa tahan dampak pelemahan ekonomi dunia,0,Bukan Clickbait,0.008141295
misi jelajah bulan india bawa penumpang hapir sukses tapi sayangnya,1,Clickbait,0.99261886
soal balapan formula e pemprov dki terus kebut persiapan teknis,0,Bukan Clickbait,0.007609664
dampak karhutla kualitas udara kota sampit terus memburuk,0,Bukan Clickbait,0.007928769
menlu indonesia timor leste australia bertemu di pbb ini yang dibahas,1,Clickbait,0.99061006
sekjen mpr pentingnya uud 1945 untuk cegah korupsi,1,Bukan Clickbait,0.008024031
pshk barter revisi uu kpk dan uu md3 kejahatan legislasi,0,Bukan Clickbait,0.0075088823
15 000 warga ambon mengungsi usai gempa magnitudo 6 5,0,Bukan Clickbait,0.0086748535
soal kembali berpindah keyakinan ini tanggapan pengacara steve emmanuel,1,Clickbait,0.99520004
lbh jakarta penetapan tersangka veronica koman ancam aktivis ham,0,Bukan Clickbait,0.0072063995
kenaikan cukai rokok efektif turunkan jumlah perokok di indonesia,1,Bukan Clickbait,0.01149465
harga minyak turun pasca arab saudi janji tingkatkan produksi,0,Bukan Clickbait,0.0081549445
bergeser dari teknologi skyactiv mazda siapkan kejutan di tms 2019,0,Clickbait,0.7723079
terkuak ini alasan ali syakieb citra kirana putus bukan karena rezky aditya,1,Clickbait,0.9948171
baca eksepsi rommy kaitkan ott dengan suara ppp di pemilu 2019,0,Bukan Clickbait,0.075027674
dampak gelombang panas landa perancis hampir 1 500 orang meninggal,0,Bukan Clickbait,0.010430104
chanyeol exo kembali jadi sasaran hujatan gara gara foto lawas saat antar lee jong hyun wamil,1,Clickbait,0.99033165
ketahuan tidur bersama dua wanita pria di malaysia ini salahkan cicak,1,Clickbait,0.99509335
buntut penusukan santri kota cirebon perbanyak cctv,0,Bukan Clickbait,0.008826298
jelang timnas u19 indonesia vs iran sayed akbar pour sanjung orang indonesia,0,Clickbait,0.95847833
lampard konfirmasi mason mount cedera engkel,0,Bukan Clickbait,0.009421905
jw marriott jakarta kembali gelar cake mixing ceremony,0,Bukan Clickbait,0.009831361
nikita mirzani bangga tak perlu jadi cabe cabean asyik hitung uang saweran nyanyi di klub malam,1,Clickbait,0.9919728
superm tampilkan group still image jelang debut mana kombinasi paling keren,1,Clickbait,0.9943346
menteri ppn pak habibie putra terbaik indonesia,0,Bukan Clickbait,0.007578758
bts tandai becky g di akun twitter penggemar heboh curiga kolaborasi,1,Clickbait,0.9920026
dpr hormati pihak yang ingin gugat uu kpk ke mk,0,Bukan Clickbait,0.007422068
baru main saat mu vs leicester nemanja matic mengaku frustrasi,0,Clickbait,0.61938846
kisah si mungil pengawal laut nusantara,1,Clickbait,0.97431844
semula kesal dipanggil babang tamvan kini andika hasilkan 3 mobil 2 rumah,1,Clickbait,0.9160643
niat demo ke jakarta seratusan pelajar smk cianjur diamankan polisi,0,Bukan Clickbait,0.013399756
pemerintah dorong ntt bisa pasok garam industri,0,Bukan Clickbait,0.0071978313
anak lulung dukung anies beri pkl tempat di trotoar,0,Bukan Clickbait,0.010564207
kedatangan seleb dan influencer di event wonderful noon gimana keseruannya,1,Clickbait,0.9939429
program pompanisasi sungai bengawan solo jadi berkah petani tuban,0,Bukan Clickbait,0.010150999
sinopsis drama rich man episode 1 pertemuan suho exo dan ha yun soo,0,Bukan Clickbait,0.013004488
linkaja permudah pembayaran pbb dki jakarta,0,Bukan Clickbait,0.06651366
ada niat tambah momongan tanpa ikut program hamil fedi nuril kalau pengin ya buat aja,1,Clickbait,0.9837713
bantah janjikan kolaborasi atta halilintar kasihani kondisi ibu bebby fey dan ngaku siap bantu,1,Clickbait,0.9906232
penjualan jakarta garden city diharapkan meningkat,0,Bukan Clickbait,0.007250686
hasil free practice 1 para pembalap ahrt di kelas ap250 dan ss600,0,Bukan Clickbait,0.021941539
prediksi liga europa malam ini manchester united vs astana,0,Bukan Clickbait,0.041800868
reaksi imut ong sung woo usai ngaku gagal diet sukses bikin fans gemas,1,Clickbait,0.99341375
jokowi undang investasi luhut perizinan mulai dipangkas,0,Bukan Clickbait,0.009803209
okie agustina mantan istri pasha ungu diperiksa polisi selama 8 jam,0,Bukan Clickbait,0.017807467
aniaya bayi hingga tewas 4 remaja termasuk 1 wni ditangkap di malaysia,0,Bukan Clickbait,0.07988373
kalau pandji ernest dan raditya dika sepanggung siapa paling bikin kamu ketawa,1,Clickbait,0.99253935
turki hampir sepakat membeli 36 jet tempur su 35 rusia,0,Bukan Clickbait,0.008674567
the fed hanya pangkas suku bunga 25 basis poin,0,Bukan Clickbait,0.008032253
kecelakaan maut di nganjuk tewaskan 3 orang 10 saksi diperiksa,0,Bukan Clickbait,0.00942157
sosok cheng ho pelaut muslim yang jadi simbol diplomasi china modern,0,Clickbait,0.8466562
rs yarsi gelar mcu geriatri gratis untuk veteran,0,Bukan Clickbait,0.008255634
kpk akan tanggapi permohonan pk setya novanto di pengadilan,0,Bukan Clickbait,0.0070521655
dagestan pegunungan terpencil penghasil petarung mma,0,Bukan Clickbait,0.008720237
ihsg sesi i jatuh 25 11 poin saat rupiah turun tipis,0,Bukan Clickbait,0.011629764
polisi periksa 8 pelajar tekait perusakan mobil polisi di bogor,0,Bukan Clickbait,0.008452877
wiranto sebut potensi adanya gerakan islam radikal garis keras yang susupi aksi demo,0,Bukan Clickbait,0.01061747
iran nyatakan rencana netanyahu demi menangkan pemilu,0,Bukan Clickbait,0.008386562
kpk umumkan tersangka kasus mafia migas terkait petral siang ini,0,Bukan Clickbait,0.008680014
resmi meluncur ini kelebihan dan kekurangan iphone 11,1,Clickbait,0.9949764
jabar raih dua penghargaan dalam apn 2019,0,Bukan Clickbait,0.0073943576
gunung slamet terbakar puluhan petugas berjibaku melawan api,0,Bukan Clickbait,0.010458087
sinopsis drama w episode 7 hutang nyawa lee jong suk pada han hyo joo,0,Bukan Clickbait,0.013336086
terungkap nikita mirzani tak berani berseteru dengan sosok ini,1,Clickbait,0.9946515
dambakan alun alun bandung tasik anggarkan rp8 miliar,0,Bukan Clickbait,0.0071086553
12 foto wajah asli idol k pop saat bangun tidur ada lisa blackpink v bts,1,Clickbait,0.9943699
ibu kota baru gunakan tanah milik konglomerat sukanto tanoto,1,Bukan Clickbait,0.012054165
komentari perut rosa meldianti lucinta luna keponakan dewi perssik adu pendapat soal wanita seksi,1,Clickbait,0.9917774
mendikbud pastikan tak akan sanksi pelajar yang ikut demo,0,Bukan Clickbait,0.009307361
catatan fenomenal lewandowski bersama bayern muenchen,1,Clickbait,0.86175877
gatal lebih terasa pada malam hari dokter ungkap sebabnya,1,Clickbait,0.9896903
persib bandung ditahan semen padang 1 1 apa kata robert alberts,1,Clickbait,0.9938106
pangeran harry beri tanda meghan markle sudah melahirkan,1,Clickbait,0.68247104
dibuka usai pembersihan sisa demo tol dalkot cawang pancoran padat,0,Bukan Clickbait,0.011238106
atta halilintar balas dendam dituduh tiduri bebby fey aksi prank memakan korban emak emak,1,Clickbait,0.98858076
temui laode m syarif rektor ipb beri dukungan untuk kpk,0,Bukan Clickbait,0.007541597
pks mulai himpun kekuatan untuk hadapi koalisi depok bangkit,0,Bukan Clickbait,0.018852612
12 tersangka demo ricuh di depan dpr masih anak anak,0,Bukan Clickbait,0.027762795
nikita mirzani gelar sayembara berhadiah iphone demi hilangkan akun kiky the potters,1,Clickbait,0.67400426
bukan di china ini long march massa aksi melintasi pertokoan magelang,1,Clickbait,0.994292
jumat malam jadwal timnas u 16 indonesia vs brunei,0,Bukan Clickbait,0.012229024
genap 45 tahun intip kejutan manis yang didapat victoria beckham di ulang tahunnya,1,Clickbait,0.9948137
agung laksono pertanyakan alasan digelarnya munaslub mkgr,0,Bukan Clickbait,0.107526176
john kenedy aziz pastikan tak ada pertemuan komisi iii dengan ampg,0,Bukan Clickbait,0.010417699
kerap diisukan putus prilly latuconsina beber alasan jarang tampil bareng maxime bouttier,1,Clickbait,0.99264187
ketua pbnu desak dpr segera sahkan ruu pesantren,0,Bukan Clickbait,0.00743387
spider man dikabarkan hengkang dari mcu begini penjelasan sony pictures,1,Clickbait,0.99519867
mantan bek kiri mu ingin jadi pelatih,1,Bukan Clickbait,0.41596517
jokowi minta pengusaha kebut pembangunan rumah pns,0,Bukan Clickbait,0.007545701
dpd rekomendasikan 15 nama calon anggota bpk,0,Bukan Clickbait,0.0072981883
sinopsis sinetron orang ketiga tayang rabu 9 mei 2019,0,Bukan Clickbait,0.0084486855
irresistible bazaar gelar 2 event selama bulan september,0,Bukan Clickbait,0.01042638
ramalan zodiak besok jumat 20 september 2019 sagittarius muram capricorn sengsara tetapi beruntung,1,Clickbait,0.9927262
manchester city buat patung kompany di stadion etihad,0,Bukan Clickbait,0.027933447
boris johnson ingin capai kesepakatan brexit,0,Bukan Clickbait,0.013095153
putri ely sugigi dilamar mahasiswa sudah dijanjikan calon mertua mobil hingga 3 rumah,1,Clickbait,0.94005257
cerita bj habibie muda yang mampu selesaikan soal sulit hanya 20 menit,1,Clickbait,0.98930043
gerindra kalau masih bisa jalan di trotoar ngapain pkl diusir,1,Bukan Clickbait,0.30228898
pro kontra pemindahan ibu kota baru indonesia ke kalimantan luhut kalau gak mau ke surga aja,1,Clickbait,0.9648028
pengamat pimpinan kpk harus pulihkan kepercayaan publik,0,Bukan Clickbait,0.008755683
wali kota khawatir penusukan santri berdampak pada wisata cirebon,0,Bukan Clickbait,0.008600695
indonesia beri prioritas impor beras hingga daging kerbau dari india,0,Bukan Clickbait,0.0076909005
diary waktu sd beredar agama sehun exo terungkap,1,Clickbait,0.9899434
live streaming shopee liga 1 2019 psm vs psis di indosiar,0,Bukan Clickbait,0.007664946
polusi asap sdn cilincing pasang alat penyaring udara di kelas,0,Bukan Clickbait,0.011076317
queendom tanggapi kabar soal peserta bayar sendiri semua biaya penampilan,1,Clickbait,0.97717685
sinopsis sinetron cinta suci tayang kamis 2 mei 2019,0,Bukan Clickbait,0.008090542
dpr tetapkan pansus pengkajian pemindahan ibu kota hari ini,0,Bukan Clickbait,0.007679024
puan maharani hampir pasti jadi ketua dpr ini alasan pdip,1,Clickbait,0.99470264
prediksi susunan pemain timnas inggris vs kosovo gareth southgate akan rotasi tim,0,Bukan Clickbait,0.1403388
tampil mengenakan hijab awkarin hijrah,1,Clickbait,0.65534216
wanita asal kendari nyaris diperkosa di jalanan makassar pelaku diburu,0,Bukan Clickbait,0.08031857
demo anti pemerintah mencekam di irak 21 orang tewas,0,Bukan Clickbait,0.066595696
penguatan sdm mahasiswa asal papua jadi wacana perguruan tinggi di jawa barat,0,Bukan Clickbait,0.013105961
mahasiswa di makassar pakai duit hasil gadai 77 mobil rental buat judi online,0,Bukan Clickbait,0.03463712
alasan bmw tetap merawat pasar di daerah,1,Clickbait,0.989771
bank bumn dibobol rp 16 miliar pakai aplikasi kudo ini modusnya,1,Clickbait,0.99449366
pimpinan dpr temui jokowi bahas ruu kuhp siang ini,0,Bukan Clickbait,0.008181558
gotong keranda massa mahasiswa kudus bergerak dari alun alun ke dprd,0,Bukan Clickbait,0.008550376
tipu sekitar 200 calon jamaah umrah bos agen travel pt damtour ditangkap polisi,0,Clickbait,0.92411816
munarman tak di kertanegara 17 april ketum fpi bingung dipanggil polisi,0,Clickbait,0.7171968
kapolda metro jaya berharap pkmnu minimalisasi gerakan radikalisme,0,Bukan Clickbait,0.0068608695
viral video 7 siswa dipukul di sd bekasi ini penjelasan guru,1,Clickbait,0.9951255
pakai ilmu hitam 3 remaja berhasil gasak 30 motor,1,Bukan Clickbait,0.09221911
ini pendapat menkumham soal pertimbangan jokowi terbitkan perppu kpk,1,Clickbait,0.9944581
doa bagi kesembuhan bj habibie terus mengalir,0,Bukan Clickbait,0.24537912
psg dominan awal buruk madrid di paris,0,Bukan Clickbait,0.017007345
pernikahan ajun perwira akan pakai adat bali,0,Bukan Clickbait,0.045457885
bandara yia semakin ramai penumpang di agustus 2019,0,Bukan Clickbait,0.008823232
benarkah zodiak berhubungan dengan kepribadian seseorang,1,Clickbait,0.9928738
kualifikasi piala asia u 16 indonesia usai hadapi indonesia negara ini tersingkir dari kompetisi,1,Bukan Clickbait,0.40634504
3 faktor penyebab de ligt terpuruk di juventus,1,Clickbait,0.9923139
persija waspadai kekompakan persipura jayapura,0,Bukan Clickbait,0.009952164
beda tinggi rowoon sf9 dan kim hye yoon di jumpa pers extraordinary you jadi sorotan,1,Clickbait,0.99213374
peneliti internasional ungkap sisi negatif medsos bagi umat muslim indonesia cocok banget,1,Clickbait,0.98256624
olla ramlan ingatkan soal gangguan jiwa ringan akibat medsos barbie kumalasari malah ramai disebut,1,Clickbait,0.9862077
wagub jabar lantik pengurus dkm masjid al jabbar,0,Bukan Clickbait,0.007898001
resep sup krim asparagus,0,Bukan Clickbait,0.01866758
4 fakta soal sakitnya bj habibie,1,Clickbait,0.9944628
link live streaming timnas indonesia vs thailand di kualifikasi piala dunia 2022 pukul 19 30 wib,0,Bukan Clickbait,0.017841034
raline shah rela bolak balik amerika indonesia ada apa,1,Clickbait,0.994476
hutan kawasan wisata gedong songo terbakar,0,Bukan Clickbait,0.008277988
truk tronton jadi penyebab kecelakaan tol cipularang,0,Bukan Clickbait,0.018598452
soal ruu kuhp australia keluarkan travel advice,0,Bukan Clickbait,0.00983254
kocak mahasiwa ini goyang entah apa yang merasukimu di hadapan rektor saat wisuda,1,Clickbait,0.99461985
bamsoet sindir airlangga hartarto soal rapat pleno golkar,0,Bukan Clickbait,0.020818695
bea cukai amankan ratusan ribu batang rokok ilegal di pulau sumbawa,0,Bukan Clickbait,0.007104664
presiden jokowi minta pengesahan ruu kuhp ditunda,0,Bukan Clickbait,0.0077640144
penemuan terbaru ungkap penyebab punahnya dinosaurus,1,Clickbait,0.96296954
pemprov riau sarankan 65 orang satgas dari anies dikirim ke jambi atau sumsel,0,Bukan Clickbait,0.0074865986
menkumham sampaikan pandangan pemerintah soal revisi uu kpk ini isinya,1,Clickbait,0.99217176
the ultimate queen celebration siap gaungkan lagu hit band queen,0,Clickbait,0.5216881
prajurit kostrad bersenjata lengkap tangkap 19 pembakar lahan,0,Bukan Clickbait,0.008186338
sinopsis sinetron cinta suci tayang rabu 9 mei 2019,0,Bukan Clickbait,0.00809666
7 pasangan dalam drama korea dengan chemistry paling kuat,1,Clickbait,0.9905211
4 penjudi ditangkap di tambora set domino disita,0,Bukan Clickbait,0.1250807
tampil tajam karim benzema kerasukan cristiano ronaldo,1,Bukan Clickbait,0.03741171
survei index research mayoritas publik nilai positif revisi uu kpk,0,Bukan Clickbait,0.014955786
roy kiyoshi akui kesepian dan pilih menutup diri hingga terima perlakuan tak manusiawi,1,Clickbait,0.97591215
revisi uu kpk pembahasan di baleg dpr disebut dinamis,0,Bukan Clickbait,0.007984164
foto kehamilannya dinyinyiri netizen ini jawaban shandy aulia,1,Clickbait,0.99470264
anggota polres lamongan ini kembalikan uang rp 40 juta temuannya alasannya ini,1,Clickbait,0.99443865
pbnu selamat tinggal kuhp warisan belanda,0,Bukan Clickbait,0.0073597585
chelsea islan diduga pacaran dengan rob clinton kardinal ibunda beri restu,1,Bukan Clickbait,0.29152083
core bi rate turun dampaknya belum terasa dalam waktu dekat,0,Bukan Clickbait,0.15181184
dprd targetkan wagub terpilih akhir tahun,0,Bukan Clickbait,0.0073518376
ruu kuhp bisa jerat korporasi pembakar hutan,0,Bukan Clickbait,0.007728086
kepala bappenas kembangkan enam kota metropolitan baru di luar jawa,0,Bukan Clickbait,0.009040241
heboh warga ramai di makam bj habibie netizen menyayangkan,1,Clickbait,0.9853317
perayaan haul olga billy syahputra cuma bisa mendoakan,0,Clickbait,0.8100556
protes morales warga pukul panci dan wajan di jendela rumah,0,Bukan Clickbait,0.041289784
nagita slavina pakai kaus oblong seharga puluhan juta farhat abbas malah kena sindir,1,Clickbait,0.9899317
jaga keamanan laut dari terorisme susi gandeng bnpt,0,Bukan Clickbait,0.011010491
cerita dr oz telat menyadari gejala awal alzheimer pada sang ibu,1,Clickbait,0.9831382
kepala daerah di area karhutla dilarang ke ln mendagri termasuk presiden,0,Bukan Clickbait,0.016752295
komunitas mobil komentari perluasan ganjil genap,1,Bukan Clickbait,0.0119555425
awkarin dan pengikutnya turun ke jalan pungut sampah sekitar dpr,0,Bukan Clickbait,0.015971018
gara gara 4 hal sepele sejumlah orang ini mendadak tajir,1,Clickbait,0.99472564
imparsial revisi uu kpk yang disahkan dpr cacat formil,0,Bukan Clickbait,0.007849313
uu ajak konsultan untuk akselerasi pembangunan jawa barat,0,Bukan Clickbait,0.0072555104
petugas ambulans dki cidera anies baswedan akan bawa ke jalur hukum,1,Bukan Clickbait,0.007614646
apa beda penarikan dan pencabutan paspor ini penjelasan pakar hukum,1,Clickbait,0.9948949
grab bakal pakai kendaraan listrik apa untungnya bagi mitra pengemudi,1,Clickbait,0.9939984
gubernur jabar ridwan kamil arsitek harus proaktif di era industri 4 0,0,Bukan Clickbait,0.01224402
jadwal acara tv hari ini kamis 19 september 2019 ada the voice indonesia di gtv rosi di kompas tv,0,Bukan Clickbait,0.019468881
kpk tetapkan eks dirut petral bambang irianto tersangka mafia migas,0,Bukan Clickbait,0.0072026066
bukan menjadi pembanding ini perbedaan komik gundala versi baru dan klasik,1,Clickbait,0.994501
zodiak mingguan 16 22 september 3 zodiak ini akan alami karir terbaik,1,Clickbait,0.99444807
uea bergabung koalisi patroli maritim amankan kawasan teluk,0,Bukan Clickbait,0.008544981
susu bubuk dan susu cair sama baiknya ini kata ahli,1,Clickbait,0.99473166
satu bulan berstatus waspada bagaimana kondisi gunung slamet,1,Clickbait,0.9939843
berita terkini bj habibie meninggal dan upacara pemakaman,1,Clickbait,0.74762565
persebaya surabaya terapkan hukman bagi pemain yang tak disiplin itu peraturan dari wolfgang pikal,0,Clickbait,0.89311105
2020 belanja pemerintah pusat disepakati naik jadi 1 683 47 t,0,Bukan Clickbait,0.009532313
anakku menyusul ibunya ke pabrik usai sekolah kini mereka tiada,1,Clickbait,0.93574524
klasemen ligue 1 prancis neymar kembali psg mantap di puncak,0,Bukan Clickbait,0.009847024
usul posisi wagub diisi lebih dari 1 orang dprd dki mengacu zaman sutiyoso,0,Bukan Clickbait,0.0638164
alasan anak sebaiknya tidak konsumsi jus buah berlebihan,1,Clickbait,0.99158174
kecantikan jang dong yoon viral ternyata harus diet demi the tale of nokdu,1,Clickbait,0.9921869
putri ahok lulus sma foto wisudanya bareng veronica tan jadi sorotan,0,Clickbait,0.99241394
rambut gampang lepek 3 hal ini mungkin penyebabnya,1,Clickbait,0.994822
ini alasan buah pisang sangat baik dimakan penderita asam urat,1,Clickbait,0.9949799
pj walkot makassar sebut rilis edaran antisipasi syiah rekomendasi mui,0,Bukan Clickbait,0.0071270075
30 tahun usai tembok berlin diruntuhkan jerman timur merasa rendah diri,0,Clickbait,0.767272
kpk ungkap kasus mafia migas petral siang ini,0,Bukan Clickbait,0.00845044
rossi merasa terhormat digemari pembalap muda f1,0,Bukan Clickbait,0.019299781
alexis sanchez tak sudi balik ke mu lagi,1,Clickbait,0.95911396
keanu reeves beri bocoran soal naskah the matrix 4,1,Bukan Clickbait,0.10249218
2020 pabrik mitsubishi di vietnam akan produksi xpander,0,Bukan Clickbait,0.011822982
urus empat anak kim kardashian ngaku kewalahan,1,Clickbait,0.9517221
agar lebih nikmat padukan teh favorit anda dengan makanan ini,1,Clickbait,0.99459285
shopee liga 1 kembali bergulir eksklusif di indosiar,0,Bukan Clickbait,0.013331745
setelah mobil dinas hilang pemprov jabar tingkatkan pengamanan,0,Bukan Clickbait,0.008753593
donghae sindir acara skf delay kyuhyun pamer rambut baru hingga goda fans,1,Clickbait,0.96346307
festival tanjung lesung promosi pariwisata dengan sport tourism,0,Bukan Clickbait,0.008606816
kemarau di riau berlangsung hingga oktober 2019 kabut asap masih pekat,0,Bukan Clickbait,0.008498733
10 ribu peserta ikuti gowes nusantara di ngawi,0,Bukan Clickbait,0.020031555
belajar olahraga panjat dinding demi film otot aryo wahab kaku susah lakukan hal ini,1,Clickbait,0.99470055
tuntutan referendum dinilai sudah masuk kategori separatisme,0,Bukan Clickbait,0.012626488
truk oleng di tanjakan emen satu penumpang tewas,0,Bukan Clickbait,0.010483693
vidi aldiano sebut habibie sosok bijaksana,0,Bukan Clickbait,0.045235068
zidane siap mainkan hazard di laga real madrid vs levante,0,Bukan Clickbait,0.013640017
tiket kereta bandara bisa dipesan di traveloka lagi,0,Clickbait,0.9560609
7 pasangan dalam drama ini punya hubungan paling sehat,1,Clickbait,0.99468225
netizen beri dukungan untuk ibunda kiki farrel kok ngamuk,1,Clickbait,0.975759
kematian akibat bunuh diri lebih banyak dialami orang usia muda,0,Clickbait,0.5192142
permohonan disetujui hakim kivlan zen dipindah ke rutan polda metro jaya,0,Bukan Clickbait,0.0100038005
sinopsis orang ketiga selasa 10 september 2019 aris mulai menyukai yurisa rosi curiga,1,Bukan Clickbait,0.062082462
sempat semangati bu ani yudhoyono kini pak sutopo pun berpulang,1,Bukan Clickbait,0.472439
guru honorer ini minta disodomi muridnya agar dapat nilai tinggi,1,Clickbait,0.9878127
beda generasi begini cara humania bisa nyambung dengan maizura,1,Clickbait,0.9947811
erick thohir mr habibie gives important legacy,0,Bukan Clickbait,0.024285106
mantan bupati bangkalan fuad amin meninggal dunia saat berobat di rs,0,Bukan Clickbait,0.014330825
tayang pada oktober 2019 ini 5 fakta menarik perempuan tanah jahanam,1,Clickbait,0.99438125
deschamps sebut timnas prancis sudah temukan ritme,0,Bukan Clickbait,0.04912647
prancis vs andorra 3 0 les bleus gagal rebut puncak klasemen,0,Bukan Clickbait,0.008940012
hati hati terong dan 6 makanan ini bahaya jika dikonsumsi mentah,1,Clickbait,0.99455404
transaksi trade expo indonesia 2019 ditargetkan capai usd1 72 miliar,0,Bukan Clickbait,0.0070371735
jokowi janji ke papua paling lambat oktober,0,Bukan Clickbait,0.010304326
balai benih hortikultura dukung ekspor komoditas,0,Bukan Clickbait,0.006968516
3 bandara di kalimantan barat terdampak kabut asap,1,Bukan Clickbait,0.011267689
kelompok profesional malaysia mau gugat ri soal kabut asap,0,Bukan Clickbait,0.01499067
korea selatan protes bendera matahari terbit di olimpiade 2020,0,Bukan Clickbait,0.013799193
5 bandara ap ii sukses selenggarakan keberangkatan dan kepulangan jemaah haji,0,Clickbait,0.88197535
ogah disebut cuma nembakin kapal susi pudjiastuti pamer kinerja,0,Clickbait,0.8900547
kadis bina marga siap hadapi ombudsman terkait pemotongan kabel optik,0,Bukan Clickbait,0.006969942
pasca avengers endgame petinggi marvel studios sudah kantongi nama untuk fase 4,1,Clickbait,0.5908394
26 rumah terbakar di kembangan jakbar 17 unit damkar dikerahkan,0,Bukan Clickbait,0.008560779
gunung merapi petang ini semburkan wedus gembel sejauh 1 5 km,0,Bukan Clickbait,0.055469487
50 polisi gendut dipaksa ikut program diet lihat ukuran perutnya nih,1,Clickbait,0.9940562
pgi masalah papua harus jadi pelajaran bagi pemerintah,0,Bukan Clickbait,0.008987077
ruu kuhp ditunda ketua dpr berharap bisa turunkan tensi politik,0,Bukan Clickbait,0.007104251
8 seleb indonesia ini disebut hamil duluan saat menikah ternyata hoax,1,Clickbait,0.99463576
ini 4 tim yang lolos dari euro futsal championship 2019 palembang,1,Clickbait,0.99369425
halmahera selatan diguncang gempa ini bedanya dengan guncangan juli,1,Clickbait,0.9938285
rival politik masuk kabinet pengamat ke depan tak perlu lagi ada pemilu,0,Bukan Clickbait,0.07010873
jokowi pertimbangkan penerbitan perppu kpk ketua dpr itu urusan presiden dan dewan 2019 2024,0,Bukan Clickbait,0.008339666
5 kata kata mutiara bj habibie semasa hidup yang menyentuh hati,1,Clickbait,0.9939079
putuskan suku bunga bi perhatikan faktor aramco dan the fed,0,Bukan Clickbait,0.012518828
