title,label_score,prediksi,probabilitas
banding ditolak hak politik eks bupati katingan dicabut hakim,0,Bukan Clickbait,0.08979825
farhat abbas pamer foto lawas samakan hotman paris seperti seekor monyet,1,Clickbait,0.99451643
bagikan foto sangat pribadi apa motif orang lakukan sexting,1,Clickbait,0.99771047
sinopsis 100 days my prince episode 7 moo yeon bertemu dengan putra mahkota,0,Bukan Clickbait,0.0033100308
4 gunung yang mengalami kebakaran sepanjang september 2019,1,Clickbait,0.9817561
stray kids pamerkan bocoran lirik keren dalam tracklist lagu comeback double knot,1,Clickbait,0.9482045
2 seleb ini jalani puasa pertama setelah putuskan jadi mualaf,1,Clickbait,0.9978516
finnet fasilitasi pembayaran jkn kis melalui uang elektronik,0,Bukan Clickbait,0.003258698
pt geo dipa energi kantongi pmn rp 700 miliar,0,Bukan Clickbait,0.0023442162
pasal unggas jalan jalan di ruu kuhp ada kasus konkretnya yuk baca,1,Clickbait,0.9167012
capim kpk calon komisioner yang wajib teken kontrak politik,0,Bukan Clickbait,0.14420727
gwyneth paltrow akhirnya pamerkan foto sang putri wajah super cantik dipuji habis habisan,1,Clickbait,0.99789894
laode ungkap respons yasonna laoly saat didatangi najwa shihab tersentak yang bilang menterinya,1,Clickbait,0.99616796
irene red velvet menggemaskan bak anak kecil di postingan baru digoda pelit caption,1,Clickbait,0.95430887
ini alasan robby shine mantap berbisnis pusat kebugaran,1,Clickbait,0.9978224
kecantikan tzuyu twice dengan warna rambut baru kejutkan fans,1,Clickbait,0.88522536
model yang mengaku diperkosa neymar dijerat pasal pemerasan,0,Clickbait,0.76238286
peneliti cips produksi kakao dan kopi indonesia turun,0,Bukan Clickbait,0.003937383
rayakan 27 tahun berkarir ari lasso gelar konser di tiga kota,0,Bukan Clickbait,0.10865587
anda lajang dan ingin beli rumah perhatikan rambu rambunya,1,Clickbait,0.9951806
kenali tanda si kecil sudah siap sekolah,1,Clickbait,0.992349
berbagai keluhan pengendara di hari pertama penerapan perluasan ganjil genap,1,Bukan Clickbait,0.012139169
gawat titik api di sumatera dan kalimantan makin banyak,1,Bukan Clickbait,0.25329897
begini penampakan kalimantan dari satelit nasa saat diselimuti kabut asap dan karhutla,1,Clickbait,0.9979589
sulli bela ha tfelt bukan caper usai bongkar chat mantan malah disambut nyinyiran,1,Clickbait,0.9951682
bukan perang dagang bank mandiri waspadai perang mata uang,0,Bukan Clickbait,0.07217404
duarrr pengembala dan 19 kerbau di tapteng tewas seketika,1,Bukan Clickbait,0.0057059345
anies baswedan doakan bj habibie bisa kembali sehat,0,Bukan Clickbait,0.29136115
lirik lagu emma heesters,0,Bukan Clickbait,0.14444797
harga minyak dunia melambung 10 pasca serangan drone ke kilang saudi aramco,0,Bukan Clickbait,0.004999209
aksi gejayanmemanggil2 sudah tidak lagi dapat larangan dari rektorat kampus,0,Bukan Clickbait,0.05649308
mulai 2020 pejabat kemenhub akan gunakan mobil listrik,0,Bukan Clickbait,0.005899424
154 pelanggar ditilang di jakbar alasannya tidak tahu ganjil genap,0,Clickbait,0.9837625
vinales tercepat di latihan bebas kedua marquez kecelakaan,0,Bukan Clickbait,0.008935831
vanessa angel asyik makan es krim di pantai tak pakai bra bikin geger,1,Clickbait,0.9969312
tim astra honda racing incar podium arrc di sepang,0,Bukan Clickbait,0.0034161867
pakar hukum tata negara sebut pengangkatan wamen sah dan konstitusional,0,Bukan Clickbait,0.003033722
bppd bali ajukan revisi pasal rkuhp yang dinilai ganggu pariwisata,0,Bukan Clickbait,0.0025373234
dari mantan atlet artis hingga netizen ramai ramai bela pb djarum,0,Clickbait,0.82408243
dampak kabut asap bmkg kualitas udara di palembang berbahaya,0,Bukan Clickbait,0.0029118462
pansus mulai rapat pemindahan ibu kota,0,Bukan Clickbait,0.05155749
barisan relawan jokowi sebut revisi uu kpk sudah tepat,0,Bukan Clickbait,0.007879241
brand value gojek dinilai tumbuh 88 persen,0,Bukan Clickbait,0.017772881
bmkg jabodetabek tidak diguyur hujan hari ini,0,Bukan Clickbait,0.002806246
fahri hamzah setuju ada kontrak politik dengan calon pimpinan kpk ini alasannya,1,Clickbait,0.997951
lebak siap menjadi lumbung ternak,0,Bukan Clickbait,0.48970047
bappenas ibu kota baru bisa tahan dampak pelemahan ekonomi dunia,0,Bukan Clickbait,0.060946204
misi jelajah bulan india bawa penumpang hapir sukses tapi sayangnya,1,Clickbait,0.9971041
soal balapan formula e pemprov dki terus kebut persiapan teknis,0,Bukan Clickbait,0.0024486945
dampak karhutla kualitas udara kota sampit terus memburuk,0,Bukan Clickbait,0.003622379
menlu indonesia timor leste australia bertemu di pbb ini yang dibahas,1,Clickbait,0.9979662
sekjen mpr pentingnya uud 1945 untuk cegah korupsi,1,Bukan Clickbait,0.02335097
pshk barter revisi uu kpk dan uu md3 kejahatan legislasi,0,Bukan Clickbait,0.0022742762
15 000 warga ambon mengungsi usai gempa magnitudo 6 5,0,Bukan Clickbait,0.0029446825
soal kembali berpindah keyakinan ini tanggapan pengacara steve emmanuel,1,Clickbait,0.9978356
lbh jakarta penetapan tersangka veronica koman ancam aktivis ham,0,Bukan Clickbait,0.0027560126
kenaikan cukai rokok efektif turunkan jumlah perokok di indonesia,1,Bukan Clickbait,0.005595165
harga minyak turun pasca arab saudi janji tingkatkan produksi,0,Bukan Clickbait,0.0032787288
bergeser dari teknologi skyactiv mazda siapkan kejutan di tms 2019,0,Bukan Clickbait,0.0039552436
terkuak ini alasan ali syakieb citra kirana putus bukan karena rezky aditya,1,Clickbait,0.99782914
baca eksepsi rommy kaitkan ott dengan suara ppp di pemilu 2019,0,Bukan Clickbait,0.0045439955
dampak gelombang panas landa perancis hampir 1 500 orang meninggal,0,Bukan Clickbait,0.009739438
chanyeol exo kembali jadi sasaran hujatan gara gara foto lawas saat antar lee jong hyun wamil,1,Clickbait,0.997727
ketahuan tidur bersama dua wanita pria di malaysia ini salahkan cicak,1,Clickbait,0.9978124
buntut penusukan santri kota cirebon perbanyak cctv,0,Bukan Clickbait,0.00239568
jelang timnas u19 indonesia vs iran sayed akbar pour sanjung orang indonesia,0,Bukan Clickbait,0.20297705
lampard konfirmasi mason mount cedera engkel,0,Bukan Clickbait,0.047153328
jw marriott jakarta kembali gelar cake mixing ceremony,0,Bukan Clickbait,0.011806831
nikita mirzani bangga tak perlu jadi cabe cabean asyik hitung uang saweran nyanyi di klub malam,1,Clickbait,0.9976719
superm tampilkan group still image jelang debut mana kombinasi paling keren,1,Clickbait,0.99783164
menteri ppn pak habibie putra terbaik indonesia,0,Bukan Clickbait,0.026179241
bts tandai becky g di akun twitter penggemar heboh curiga kolaborasi,1,Clickbait,0.9976865
dpr hormati pihak yang ingin gugat uu kpk ke mk,0,Bukan Clickbait,0.003922166
baru main saat mu vs leicester nemanja matic mengaku frustrasi,0,Clickbait,0.55900955
kisah si mungil pengawal laut nusantara,1,Clickbait,0.97943634
semula kesal dipanggil babang tamvan kini andika hasilkan 3 mobil 2 rumah,1,Clickbait,0.7770038
niat demo ke jakarta seratusan pelajar smk cianjur diamankan polisi,0,Bukan Clickbait,0.053993933
pemerintah dorong ntt bisa pasok garam industri,0,Bukan Clickbait,0.019842153
anak lulung dukung anies beri pkl tempat di trotoar,0,Bukan Clickbait,0.0430193
kedatangan seleb dan influencer di event wonderful noon gimana keseruannya,1,Clickbait,0.8069934
program pompanisasi sungai bengawan solo jadi berkah petani tuban,0,Bukan Clickbait,0.13532765
sinopsis drama rich man episode 1 pertemuan suho exo dan ha yun soo,0,Bukan Clickbait,0.002541904
linkaja permudah pembayaran pbb dki jakarta,0,Bukan Clickbait,0.0028852085
ada niat tambah momongan tanpa ikut program hamil fedi nuril kalau pengin ya buat aja,1,Clickbait,0.99687177
bantah janjikan kolaborasi atta halilintar kasihani kondisi ibu bebby fey dan ngaku siap bantu,1,Clickbait,0.9930219
penjualan jakarta garden city diharapkan meningkat,0,Bukan Clickbait,0.019501114
hasil free practice 1 para pembalap ahrt di kelas ap250 dan ss600,0,Bukan Clickbait,0.0026669723
prediksi liga europa malam ini manchester united vs astana,0,Clickbait,0.95401794
reaksi imut ong sung woo usai ngaku gagal diet sukses bikin fans gemas,1,Clickbait,0.99782217
jokowi undang investasi luhut perizinan mulai dipangkas,0,Bukan Clickbait,0.003827084
okie agustina mantan istri pasha ungu diperiksa polisi selama 8 jam,0,Bukan Clickbait,0.17535406
aniaya bayi hingga tewas 4 remaja termasuk 1 wni ditangkap di malaysia,0,Bukan Clickbait,0.055216085
kalau pandji ernest dan raditya dika sepanggung siapa paling bikin kamu ketawa,1,Clickbait,0.9979546
turki hampir sepakat membeli 36 jet tempur su 35 rusia,0,Bukan Clickbait,0.020782867
the fed hanya pangkas suku bunga 25 basis poin,0,Bukan Clickbait,0.0024682696
kecelakaan maut di nganjuk tewaskan 3 orang 10 saksi diperiksa,0,Bukan Clickbait,0.0041830465
sosok cheng ho pelaut muslim yang jadi simbol diplomasi china modern,0,Bukan Clickbait,0.31109437
rs yarsi gelar mcu geriatri gratis untuk veteran,0,Bukan Clickbait,0.0027398942
kpk akan tanggapi permohonan pk setya novanto di pengadilan,0,Bukan Clickbait,0.006491698
dagestan pegunungan terpencil penghasil petarung mma,0,Bukan Clickbait,0.0085883355
ihsg sesi i jatuh 25 11 poin saat rupiah turun tipis,0,Bukan Clickbait,0.0024175523
polisi periksa 8 pelajar tekait perusakan mobil polisi di bogor,0,Bukan Clickbait,0.0032420752
wiranto sebut potensi adanya gerakan islam radikal garis keras yang susupi aksi demo,0,Bukan Clickbait,0.046754904
iran nyatakan rencana netanyahu demi menangkan pemilu,0,Bukan Clickbait,0.0052313274
kpk umumkan tersangka kasus mafia migas terkait petral siang ini,0,Bukan Clickbait,0.007197051
resmi meluncur ini kelebihan dan kekurangan iphone 11,1,Clickbait,0.9979401
jabar raih dua penghargaan dalam apn 2019,0,Bukan Clickbait,0.00270739
gunung slamet terbakar puluhan petugas berjibaku melawan api,0,Bukan Clickbait,0.0058061862
sinopsis drama w episode 7 hutang nyawa lee jong suk pada han hyo joo,0,Bukan Clickbait,0.0024826298
terungkap nikita mirzani tak berani berseteru dengan sosok ini,1,Clickbait,0.99786025
dambakan alun alun bandung tasik anggarkan rp8 miliar,0,Bukan Clickbait,0.0037839813
12 foto wajah asli idol k pop saat bangun tidur ada lisa blackpink v bts,1,Clickbait,0.99781007
ibu kota baru gunakan tanah milik konglomerat sukanto tanoto,1,Bukan Clickbait,0.0028438438
komentari perut rosa meldianti lucinta luna keponakan dewi perssik adu pendapat soal wanita seksi,1,Clickbait,0.99784005
mendikbud pastikan tak akan sanksi pelajar yang ikut demo,0,Bukan Clickbait,0.00525952
catatan fenomenal lewandowski bersama bayern muenchen,1,Clickbait,0.9975768
gatal lebih terasa pada malam hari dokter ungkap sebabnya,1,Clickbait,0.9979361
persib bandung ditahan semen padang 1 1 apa kata robert alberts,1,Clickbait,0.9977133
pangeran harry beri tanda meghan markle sudah melahirkan,1,Bukan Clickbait,0.4011413
dibuka usai pembersihan sisa demo tol dalkot cawang pancoran padat,0,Bukan Clickbait,0.009196544
atta halilintar balas dendam dituduh tiduri bebby fey aksi prank memakan korban emak emak,1,Clickbait,0.9978708
temui laode m syarif rektor ipb beri dukungan untuk kpk,0,Bukan Clickbait,0.028138861
pks mulai himpun kekuatan untuk hadapi koalisi depok bangkit,0,Bukan Clickbait,0.022144672
12 tersangka demo ricuh di depan dpr masih anak anak,0,Bukan Clickbait,0.06092691
nikita mirzani gelar sayembara berhadiah iphone demi hilangkan akun kiky the potters,1,Clickbait,0.670103
bukan di china ini long march massa aksi melintasi pertokoan magelang,1,Clickbait,0.9428945
jumat malam jadwal timnas u 16 indonesia vs brunei,0,Bukan Clickbait,0.0034429955
genap 45 tahun intip kejutan manis yang didapat victoria beckham di ulang tahunnya,1,Clickbait,0.99779046
agung laksono pertanyakan alasan digelarnya munaslub mkgr,0,Clickbait,0.96993387
john kenedy aziz pastikan tak ada pertemuan komisi iii dengan ampg,0,Bukan Clickbait,0.01183093
kerap diisukan putus prilly latuconsina beber alasan jarang tampil bareng maxime bouttier,1,Clickbait,0.997869
ketua pbnu desak dpr segera sahkan ruu pesantren,0,Bukan Clickbait,0.0045576496
spider man dikabarkan hengkang dari mcu begini penjelasan sony pictures,1,Clickbait,0.9978816
mantan bek kiri mu ingin jadi pelatih,1,Bukan Clickbait,0.31309924
jokowi minta pengusaha kebut pembangunan rumah pns,0,Bukan Clickbait,0.0024693955
dpd rekomendasikan 15 nama calon anggota bpk,0,Bukan Clickbait,0.008524919
sinopsis sinetron orang ketiga tayang rabu 9 mei 2019,0,Bukan Clickbait,0.0030542475
irresistible bazaar gelar 2 event selama bulan september,0,Bukan Clickbait,0.025923753
ramalan zodiak besok jumat 20 september 2019 sagittarius muram capricorn sengsara tetapi beruntung,1,Clickbait,0.99718815
manchester city buat patung kompany di stadion etihad,0,Bukan Clickbait,0.011124935
boris johnson ingin capai kesepakatan brexit,0,Bukan Clickbait,0.01279647
putri ely sugigi dilamar mahasiswa sudah dijanjikan calon mertua mobil hingga 3 rumah,1,Clickbait,0.70499307
cerita bj habibie muda yang mampu selesaikan soal sulit hanya 20 menit,1,Clickbait,0.9959894
gerindra kalau masih bisa jalan di trotoar ngapain pkl diusir,1,Bukan Clickbait,0.022010295
pro kontra pemindahan ibu kota baru indonesia ke kalimantan luhut kalau gak mau ke surga aja,1,Clickbait,0.93400383
pengamat pimpinan kpk harus pulihkan kepercayaan publik,0,Bukan Clickbait,0.004519162
wali kota khawatir penusukan santri berdampak pada wisata cirebon,0,Bukan Clickbait,0.003448335
indonesia beri prioritas impor beras hingga daging kerbau dari india,0,Bukan Clickbait,0.10893738
diary waktu sd beredar agama sehun exo terungkap,1,Clickbait,0.9978624
live streaming shopee liga 1 2019 psm vs psis di indosiar,0,Bukan Clickbait,0.0028074207
polusi asap sdn cilincing pasang alat penyaring udara di kelas,0,Bukan Clickbait,0.002502518
queendom tanggapi kabar soal peserta bayar sendiri semua biaya penampilan,1,Clickbait,0.99722266
sinopsis sinetron cinta suci tayang kamis 2 mei 2019,0,Bukan Clickbait,0.002818908
dpr tetapkan pansus pengkajian pemindahan ibu kota hari ini,0,Bukan Clickbait,0.0026399498
puan maharani hampir pasti jadi ketua dpr ini alasan pdip,1,Clickbait,0.99779046
prediksi susunan pemain timnas inggris vs kosovo gareth southgate akan rotasi tim,0,Clickbait,0.5260754
tampil mengenakan hijab awkarin hijrah,1,Clickbait,0.6961656
wanita asal kendari nyaris diperkosa di jalanan makassar pelaku diburu,0,Clickbait,0.65921235
demo anti pemerintah mencekam di irak 21 orang tewas,0,Bukan Clickbait,0.0116046555
penguatan sdm mahasiswa asal papua jadi wacana perguruan tinggi di jawa barat,0,Bukan Clickbait,0.011834976
mahasiswa di makassar pakai duit hasil gadai 77 mobil rental buat judi online,0,Clickbait,0.51969624
alasan bmw tetap merawat pasar di daerah,1,Clickbait,0.99745756
bank bumn dibobol rp 16 miliar pakai aplikasi kudo ini modusnya,1,Clickbait,0.99784696
pimpinan dpr temui jokowi bahas ruu kuhp siang ini,0,Bukan Clickbait,0.018480338
gotong keranda massa mahasiswa kudus bergerak dari alun alun ke dprd,0,Bukan Clickbait,0.016845869
tipu sekitar 200 calon jamaah umrah bos agen travel pt damtour ditangkap polisi,0,Bukan Clickbait,0.16392142
munarman tak di kertanegara 17 april ketum fpi bingung dipanggil polisi,0,Bukan Clickbait,0.016821468
kapolda metro jaya berharap pkmnu minimalisasi gerakan radikalisme,0,Bukan Clickbait,0.0025938088
viral video 7 siswa dipukul di sd bekasi ini penjelasan guru,1,Clickbait,0.9978295
pakai ilmu hitam 3 remaja berhasil gasak 30 motor,1,Clickbait,0.9716851
ini pendapat menkumham soal pertimbangan jokowi terbitkan perppu kpk,1,Clickbait,0.9979607
doa bagi kesembuhan bj habibie terus mengalir,0,Clickbait,0.599733
psg dominan awal buruk madrid di paris,0,Bukan Clickbait,0.034941792
pernikahan ajun perwira akan pakai adat bali,0,Bukan Clickbait,0.2765608
bandara yia semakin ramai penumpang di agustus 2019,0,Bukan Clickbait,0.0040101637
benarkah zodiak berhubungan dengan kepribadian seseorang,1,Clickbait,0.99785906
kualifikasi piala asia u 16 indonesia usai hadapi indonesia negara ini tersingkir dari kompetisi,1,Clickbait,0.99790335
3 faktor penyebab de ligt terpuruk di juventus,1,Clickbait,0.99775106
persija waspadai kekompakan persipura jayapura,0,Bukan Clickbait,0.012942256
beda tinggi rowoon sf9 dan kim hye yoon di jumpa pers extraordinary you jadi sorotan,1,Clickbait,0.9973846
peneliti internasional ungkap sisi negatif medsos bagi umat muslim indonesia cocok banget,1,Clickbait,0.7808851
olla ramlan ingatkan soal gangguan jiwa ringan akibat medsos barbie kumalasari malah ramai disebut,1,Clickbait,0.9978835
wagub jabar lantik pengurus dkm masjid al jabbar,0,Bukan Clickbait,0.0025702324
resep sup krim asparagus,0,Bukan Clickbait,0.0036229694
4 fakta soal sakitnya bj habibie,1,Clickbait,0.9978669
link live streaming timnas indonesia vs thailand di kualifikasi piala dunia 2022 pukul 19 30 wib,0,Bukan Clickbait,0.004060026
raline shah rela bolak balik amerika indonesia ada apa,1,Clickbait,0.9979785
hutan kawasan wisata gedong songo terbakar,0,Bukan Clickbait,0.0041685654
truk tronton jadi penyebab kecelakaan tol cipularang,0,Bukan Clickbait,0.022594744
soal ruu kuhp australia keluarkan travel advice,0,Bukan Clickbait,0.00718464
kocak mahasiwa ini goyang entah apa yang merasukimu di hadapan rektor saat wisuda,1,Clickbait,0.997841
bamsoet sindir airlangga hartarto soal rapat pleno golkar,0,Bukan Clickbait,0.034126956
bea cukai amankan ratusan ribu batang rokok ilegal di pulau sumbawa,0,Bukan Clickbait,0.026484808
presiden jokowi minta pengesahan ruu kuhp ditunda,0,Bukan Clickbait,0.0024098093
penemuan terbaru ungkap penyebab punahnya dinosaurus,1,Clickbait,0.6492298
pemprov riau sarankan 65 orang satgas dari anies dikirim ke jambi atau sumsel,0,Bukan Clickbait,0.0033809189
menkumham sampaikan pandangan pemerintah soal revisi uu kpk ini isinya,1,Clickbait,0.997954
the ultimate queen celebration siap gaungkan lagu hit band queen,0,Clickbait,0.8764866
prajurit kostrad bersenjata lengkap tangkap 19 pembakar lahan,0,Bukan Clickbait,0.0023298974
sinopsis sinetron cinta suci tayang rabu 9 mei 2019,0,Bukan Clickbait,0.002885856
7 pasangan dalam drama korea dengan chemistry paling kuat,1,Clickbait,0.99779785
4 penjudi ditangkap di tambora set domino disita,0,Clickbait,0.86405766
tampil tajam karim benzema kerasukan cristiano ronaldo,1,Bukan Clickbait,0.2384872
survei index research mayoritas publik nilai positif revisi uu kpk,0,Bukan Clickbait,0.0024174463
roy kiyoshi akui kesepian dan pilih menutup diri hingga terima perlakuan tak manusiawi,1,Clickbait,0.8850535
revisi uu kpk pembahasan di baleg dpr disebut dinamis,0,Bukan Clickbait,0.004137487
foto kehamilannya dinyinyiri netizen ini jawaban shandy aulia,1,Clickbait,0.99780303
anggota polres lamongan ini kembalikan uang rp 40 juta temuannya alasannya ini,1,Clickbait,0.9979506
pbnu selamat tinggal kuhp warisan belanda,0,Bukan Clickbait,0.040255386
chelsea islan diduga pacaran dengan rob clinton kardinal ibunda beri restu,1,Clickbait,0.70308346
core bi rate turun dampaknya belum terasa dalam waktu dekat,0,Bukan Clickbait,0.09610091
dprd targetkan wagub terpilih akhir tahun,0,Bukan Clickbait,0.003820529
ruu kuhp bisa jerat korporasi pembakar hutan,0,Bukan Clickbait,0.0035964346
kepala bappenas kembangkan enam kota metropolitan baru di luar jawa,0,Bukan Clickbait,0.010753545
heboh warga ramai di makam bj habibie netizen menyayangkan,1,Clickbait,0.9713182
perayaan haul olga billy syahputra cuma bisa mendoakan,0,Bukan Clickbait,0.26350167
protes morales warga pukul panci dan wajan di jendela rumah,0,Bukan Clickbait,0.08162362
nagita slavina pakai kaus oblong seharga puluhan juta farhat abbas malah kena sindir,1,Clickbait,0.99788755
jaga keamanan laut dari terorisme susi gandeng bnpt,0,Bukan Clickbait,0.0040672296
cerita dr oz telat menyadari gejala awal alzheimer pada sang ibu,1,Clickbait,0.99771786
kepala daerah di area karhutla dilarang ke ln mendagri termasuk presiden,0,Bukan Clickbait,0.003733559
komunitas mobil komentari perluasan ganjil genap,1,Bukan Clickbait,0.009194028
awkarin dan pengikutnya turun ke jalan pungut sampah sekitar dpr,0,Bukan Clickbait,0.05353331
gara gara 4 hal sepele sejumlah orang ini mendadak tajir,1,Clickbait,0.99783933
imparsial revisi uu kpk yang disahkan dpr cacat formil,0,Bukan Clickbait,0.060372
uu ajak konsultan untuk akselerasi pembangunan jawa barat,0,Bukan Clickbait,0.0030228528
petugas ambulans dki cidera anies baswedan akan bawa ke jalur hukum,1,Bukan Clickbait,0.0027943342
apa beda penarikan dan pencabutan paspor ini penjelasan pakar hukum,1,Clickbait,0.99776554
grab bakal pakai kendaraan listrik apa untungnya bagi mitra pengemudi,1,Clickbait,0.9978867
gubernur jabar ridwan kamil arsitek harus proaktif di era industri 4 0,0,Bukan Clickbait,0.009113038
jadwal acara tv hari ini kamis 19 september 2019 ada the voice indonesia di gtv rosi di kompas tv,0,Bukan Clickbait,0.004524257
kpk tetapkan eks dirut petral bambang irianto tersangka mafia migas,0,Bukan Clickbait,0.0042196736
bukan menjadi pembanding ini perbedaan komik gundala versi baru dan klasik,1,Clickbait,0.9978296
zodiak mingguan 16 22 september 3 zodiak ini akan alami karir terbaik,1,Clickbait,0.99789256
uea bergabung koalisi patroli maritim amankan kawasan teluk,0,Bukan Clickbait,0.0024614402
susu bubuk dan susu cair sama baiknya ini kata ahli,1,Clickbait,0.9978859
satu bulan berstatus waspada bagaimana kondisi gunung slamet,1,Clickbait,0.99796104
berita terkini bj habibie meninggal dan upacara pemakaman,1,Clickbait,0.8479533
persebaya surabaya terapkan hukman bagi pemain yang tak disiplin itu peraturan dari wolfgang pikal,0,Clickbait,0.9746441
2020 belanja pemerintah pusat disepakati naik jadi 1 683 47 t,0,Bukan Clickbait,0.0032581866
anakku menyusul ibunya ke pabrik usai sekolah kini mereka tiada,1,Clickbait,0.70158833
klasemen ligue 1 prancis neymar kembali psg mantap di puncak,0,Bukan Clickbait,0.005268888
usul posisi wagub diisi lebih dari 1 orang dprd dki mengacu zaman sutiyoso,0,Bukan Clickbait,0.20618114
alasan anak sebaiknya tidak konsumsi jus buah berlebihan,1,Clickbait,0.9977323
kecantikan jang dong yoon viral ternyata harus diet demi the tale of nokdu,1,Clickbait,0.9977888
putri ahok lulus sma foto wisudanya bareng veronica tan jadi sorotan,0,Clickbait,0.9901866
rambut gampang lepek 3 hal ini mungkin penyebabnya,1,Clickbait,0.99776447
ini alasan buah pisang sangat baik dimakan penderita asam urat,1,Clickbait,0.9978033
pj walkot makassar sebut rilis edaran antisipasi syiah rekomendasi mui,0,Bukan Clickbait,0.010478865
30 tahun usai tembok berlin diruntuhkan jerman timur merasa rendah diri,0,Bukan Clickbait,0.38607228
kpk ungkap kasus mafia migas petral siang ini,0,Bukan Clickbait,0.019570945
rossi merasa terhormat digemari pembalap muda f1,0,Bukan Clickbait,0.09031168
alexis sanchez tak sudi balik ke mu lagi,1,Clickbait,0.8220372
keanu reeves beri bocoran soal naskah the matrix 4,1,Bukan Clickbait,0.018472036
2020 pabrik mitsubishi di vietnam akan produksi xpander,0,Bukan Clickbait,0.0163488
urus empat anak kim kardashian ngaku kewalahan,1,Bukan Clickbait,0.039038282
agar lebih nikmat padukan teh favorit anda dengan makanan ini,1,Clickbait,0.9977775
shopee liga 1 kembali bergulir eksklusif di indosiar,0,Bukan Clickbait,0.023611017
setelah mobil dinas hilang pemprov jabar tingkatkan pengamanan,0,Bukan Clickbait,0.005317484
donghae sindir acara skf delay kyuhyun pamer rambut baru hingga goda fans,1,Clickbait,0.9936498
festival tanjung lesung promosi pariwisata dengan sport tourism,0,Bukan Clickbait,0.0031287828
kemarau di riau berlangsung hingga oktober 2019 kabut asap masih pekat,0,Bukan Clickbait,0.0025649276
10 ribu peserta ikuti gowes nusantara di ngawi,0,Bukan Clickbait,0.19309187
belajar olahraga panjat dinding demi film otot aryo wahab kaku susah lakukan hal ini,1,Clickbait,0.99786466
tuntutan referendum dinilai sudah masuk kategori separatisme,0,Bukan Clickbait,0.0032817363
truk oleng di tanjakan emen satu penumpang tewas,0,Bukan Clickbait,0.002549241
vidi aldiano sebut habibie sosok bijaksana,0,Clickbait,0.9509319
zidane siap mainkan hazard di laga real madrid vs levante,0,Bukan Clickbait,0.019457394
tiket kereta bandara bisa dipesan di traveloka lagi,0,Clickbait,0.5188119
7 pasangan dalam drama ini punya hubungan paling sehat,1,Clickbait,0.99774545
netizen beri dukungan untuk ibunda kiki farrel kok ngamuk,1,Clickbait,0.8998414
kematian akibat bunuh diri lebih banyak dialami orang usia muda,0,Bukan Clickbait,0.05153545
permohonan disetujui hakim kivlan zen dipindah ke rutan polda metro jaya,0,Bukan Clickbait,0.0024043932
sinopsis orang ketiga selasa 10 september 2019 aris mulai menyukai yurisa rosi curiga,1,Bukan Clickbait,0.0028390721
sempat semangati bu ani yudhoyono kini pak sutopo pun berpulang,1,Clickbait,0.53909826
guru honorer ini minta disodomi muridnya agar dapat nilai tinggi,1,Clickbait,0.9979613
beda generasi begini cara humania bisa nyambung dengan maizura,1,Clickbait,0.9978465
erick thohir mr habibie gives important legacy,0,Bukan Clickbait,0.057547886
mantan bupati bangkalan fuad amin meninggal dunia saat berobat di rs,0,Bukan Clickbait,0.019861452
tayang pada oktober 2019 ini 5 fakta menarik perempuan tanah jahanam,1,Clickbait,0.99784505
deschamps sebut timnas prancis sudah temukan ritme,0,Bukan Clickbait,0.015861364
prancis vs andorra 3 0 les bleus gagal rebut puncak klasemen,0,Bukan Clickbait,0.004522825
hati hati terong dan 6 makanan ini bahaya jika dikonsumsi mentah,1,Clickbait,0.9977672
transaksi trade expo indonesia 2019 ditargetkan capai usd1 72 miliar,0,Bukan Clickbait,0.0026436083
jokowi janji ke papua paling lambat oktober,0,Bukan Clickbait,0.018775657
balai benih hortikultura dukung ekspor komoditas,0,Bukan Clickbait,0.0028346693
3 bandara di kalimantan barat terdampak kabut asap,1,Clickbait,0.93432707
kelompok profesional malaysia mau gugat ri soal kabut asap,0,Bukan Clickbait,0.010721747
korea selatan protes bendera matahari terbit di olimpiade 2020,0,Bukan Clickbait,0.017796487
5 bandara ap ii sukses selenggarakan keberangkatan dan kepulangan jemaah haji,0,Clickbait,0.98740023
ogah disebut cuma nembakin kapal susi pudjiastuti pamer kinerja,0,Clickbait,0.98214173
kadis bina marga siap hadapi ombudsman terkait pemotongan kabel optik,0,Bukan Clickbait,0.0036118648
pasca avengers endgame petinggi marvel studios sudah kantongi nama untuk fase 4,1,Bukan Clickbait,0.1797566
26 rumah terbakar di kembangan jakbar 17 unit damkar dikerahkan,0,Bukan Clickbait,0.0031443706
gunung merapi petang ini semburkan wedus gembel sejauh 1 5 km,0,Bukan Clickbait,0.024980552
50 polisi gendut dipaksa ikut program diet lihat ukuran perutnya nih,1,Clickbait,0.9656604
pgi masalah papua harus jadi pelajaran bagi pemerintah,0,Bukan Clickbait,0.03930878
ruu kuhp ditunda ketua dpr berharap bisa turunkan tensi politik,0,Bukan Clickbait,0.003113299
8 seleb indonesia ini disebut hamil duluan saat menikah ternyata hoax,1,Clickbait,0.9977884
ini 4 tim yang lolos dari euro futsal championship 2019 palembang,1,Clickbait,0.9978618
halmahera selatan diguncang gempa ini bedanya dengan guncangan juli,1,Clickbait,0.9979482
rival politik masuk kabinet pengamat ke depan tak perlu lagi ada pemilu,0,Clickbait,0.689994
