title,label_score,prediksi,probabilitas
drone as tewaskan 30 petani dan buruh tani di afganistan,0,Bukan Clickbait,0.0013518449
banding ditolak hak politik eks bupati katingan dicabut hakim,0,Bukan Clickbait,0.00083980476
farhat abbas pamer foto lawas samakan hotman paris seperti seekor monyet,1,Clickbait,0.99744225
bagikan foto sangat pribadi apa motif orang lakukan sexting,1,Clickbait,0.9993129
sinopsis 100 days my prince episode 7 moo yeon bertemu dengan putra mahkota,0,Bukan Clickbait,0.0010642031
4 gunung yang mengalami kebakaran sepanjang september 2019,1,Clickbait,0.57055116
stray kids pamerkan bocoran lirik keren dalam tracklist lagu comeback double knot,1,Clickbait,0.98702556
2 seleb ini jalani puasa pertama setelah putuskan jadi mualaf,1,Clickbait,0.99937445
finnet fasilitasi pembayaran jkn kis melalui uang elektronik,0,Bukan Clickbait,0.0008327505
pt geo dipa energi kantongi pmn rp 700 miliar,0,Bukan Clickbait,0.0008857302
pasal unggas jalan jalan di ruu kuhp ada kasus konkretnya yuk baca,1,Clickbait,0.9993303
capim kpk calon komisioner yang wajib teken kontrak politik,0,Bukan Clickbait,0.26433924
gwyneth paltrow akhirnya pamerkan foto sang putri wajah super cantik dipuji habis habisan,1,Clickbait,0.9990408
laode ungkap respons yasonna laoly saat didatangi najwa shihab tersentak yang bilang menterinya,1,Clickbait,0.9754437
irene red velvet menggemaskan bak anak kecil di postingan baru digoda pelit caption,1,Clickbait,0.9991991
ini alasan robby shine mantap berbisnis pusat kebugaran,1,Clickbait,0.9993236
kecantikan tzuyu twice dengan warna rambut baru kejutkan fans,1,Clickbait,0.9936324
model yang mengaku diperkosa neymar dijerat pasal pemerasan,0,Bukan Clickbait,0.0075612185
peneliti cips produksi kakao dan kopi indonesia turun,0,Bukan Clickbait,0.0011107514
rayakan 27 tahun berkarir ari lasso gelar konser di tiga kota,0,Bukan Clickbait,0.0046750414
anda lajang dan ingin beli rumah perhatikan rambu rambunya,1,Clickbait,0.99844813
kenali tanda si kecil sudah siap sekolah,1,Clickbait,0.9992219
berbagai keluhan pengendara di hari pertama penerapan perluasan ganjil genap,1,Clickbait,0.97461003
gawat titik api di sumatera dan kalimantan makin banyak,1,Clickbait,0.99772185
begini penampakan kalimantan dari satelit nasa saat diselimuti kabut asap dan karhutla,1,Clickbait,0.9993094
sulli bela ha tfelt bukan caper usai bongkar chat mantan malah disambut nyinyiran,1,Clickbait,0.9990376
bukan perang dagang bank mandiri waspadai perang mata uang,0,Bukan Clickbait,0.018093323
duarrr pengembala dan 19 kerbau di tapteng tewas seketika,1,Bukan Clickbait,0.0013203807
anies baswedan doakan bj habibie bisa kembali sehat,0,Bukan Clickbait,0.001982482
lirik lagu emma heesters,0,Bukan Clickbait,0.12693079
harga minyak dunia melambung 10 pasca serangan drone ke kilang saudi aramco,0,Bukan Clickbait,0.0030146397
aksi gejayanmemanggil2 sudah tidak lagi dapat larangan dari rektorat kampus,0,Clickbait,0.9982293
mulai 2020 pejabat kemenhub akan gunakan mobil listrik,0,Bukan Clickbait,0.0018651267
154 pelanggar ditilang di jakbar alasannya tidak tahu ganjil genap,0,Clickbait,0.5705916
vinales tercepat di latihan bebas kedua marquez kecelakaan,0,Bukan Clickbait,0.0012925977
vanessa angel asyik makan es krim di pantai tak pakai bra bikin geger,1,Clickbait,0.99887675
tim astra honda racing incar podium arrc di sepang,0,Bukan Clickbait,0.0010987275
pakar hukum tata negara sebut pengangkatan wamen sah dan konstitusional,0,Bukan Clickbait,0.0017036443
bppd bali ajukan revisi pasal rkuhp yang dinilai ganggu pariwisata,0,Bukan Clickbait,0.0013398405
dari mantan atlet artis hingga netizen ramai ramai bela pb djarum,0,Clickbait,0.97676796
dampak kabut asap bmkg kualitas udara di palembang berbahaya,0,Bukan Clickbait,0.0012603165
pansus mulai rapat pemindahan ibu kota,0,Bukan Clickbait,0.0009509179
barisan relawan jokowi sebut revisi uu kpk sudah tepat,0,Bukan Clickbait,0.0025756303
brand value gojek dinilai tumbuh 88 persen,0,Bukan Clickbait,0.0015002834
bmkg jabodetabek tidak diguyur hujan hari ini,0,Bukan Clickbait,0.0009372338
fahri hamzah setuju ada kontrak politik dengan calon pimpinan kpk ini alasannya,1,Clickbait,0.9993529
lebak siap menjadi lumbung ternak,0,Bukan Clickbait,0.0011094153
bappenas ibu kota baru bisa tahan dampak pelemahan ekonomi dunia,0,Bukan Clickbait,0.0013174
misi jelajah bulan india bawa penumpang hapir sukses tapi sayangnya,1,Clickbait,0.9989386
soal balapan formula e pemprov dki terus kebut persiapan teknis,0,Bukan Clickbait,0.0010970519
dampak karhutla kualitas udara kota sampit terus memburuk,0,Bukan Clickbait,0.0009728674
menlu indonesia timor leste australia bertemu di pbb ini yang dibahas,1,Clickbait,0.99941933
sekjen mpr pentingnya uud 1945 untuk cegah korupsi,1,Bukan Clickbait,0.0055506043
pshk barter revisi uu kpk dan uu md3 kejahatan legislasi,0,Bukan Clickbait,0.00087565207
15 000 warga ambon mengungsi usai gempa magnitudo 6 5,0,Bukan Clickbait,0.0011107064
soal kembali berpindah keyakinan ini tanggapan pengacara steve emmanuel,1,Clickbait,0.9993717
lbh jakarta penetapan tersangka veronica koman ancam aktivis ham,0,Bukan Clickbait,0.0009411582
kenaikan cukai rokok efektif turunkan jumlah perokok di indonesia,1,Bukan Clickbait,0.0014893947
harga minyak turun pasca arab saudi janji tingkatkan produksi,0,Bukan Clickbait,0.001677649
bergeser dari teknologi skyactiv mazda siapkan kejutan di tms 2019,0,Bukan Clickbait,0.018259034
terkuak ini alasan ali syakieb citra kirana putus bukan karena rezky aditya,1,Clickbait,0.9992955
baca eksepsi rommy kaitkan ott dengan suara ppp di pemilu 2019,0,Clickbait,0.9984999
dampak gelombang panas landa perancis hampir 1 500 orang meninggal,0,Bukan Clickbait,0.0053287465
chanyeol exo kembali jadi sasaran hujatan gara gara foto lawas saat antar lee jong hyun wamil,1,Clickbait,0.9987562
ketahuan tidur bersama dua wanita pria di malaysia ini salahkan cicak,1,Clickbait,0.99930847
buntut penusukan santri kota cirebon perbanyak cctv,0,Bukan Clickbait,0.0012112344
jelang timnas u19 indonesia vs iran sayed akbar pour sanjung orang indonesia,0,Bukan Clickbait,0.047314454
lampard konfirmasi mason mount cedera engkel,0,Bukan Clickbait,0.0015951154
jw marriott jakarta kembali gelar cake mixing ceremony,0,Bukan Clickbait,0.0013246835
nikita mirzani bangga tak perlu jadi cabe cabean asyik hitung uang saweran nyanyi di klub malam,1,Clickbait,0.99846137
superm tampilkan group still image jelang debut mana kombinasi paling keren,1,Clickbait,0.9993888
menteri ppn pak habibie putra terbaik indonesia,0,Bukan Clickbait,0.049653616
bts tandai becky g di akun twitter penggemar heboh curiga kolaborasi,1,Clickbait,0.9990702
dpr hormati pihak yang ingin gugat uu kpk ke mk,0,Bukan Clickbait,0.0010945393
baru main saat mu vs leicester nemanja matic mengaku frustrasi,0,Bukan Clickbait,0.027455254
kisah si mungil pengawal laut nusantara,1,Clickbait,0.99833184
semula kesal dipanggil babang tamvan kini andika hasilkan 3 mobil 2 rumah,1,Clickbait,0.98146665
niat demo ke jakarta seratusan pelajar smk cianjur diamankan polisi,0,Bukan Clickbait,0.009460044
pemerintah dorong ntt bisa pasok garam industri,0,Bukan Clickbait,0.0011064254
anak lulung dukung anies beri pkl tempat di trotoar,0,Bukan Clickbait,0.0024557002
kedatangan seleb dan influencer di event wonderful noon gimana keseruannya,1,Clickbait,0.9992675
program pompanisasi sungai bengawan solo jadi berkah petani tuban,0,Bukan Clickbait,0.002833148
sinopsis drama rich man episode 1 pertemuan suho exo dan ha yun soo,0,Bukan Clickbait,0.00093585154
linkaja permudah pembayaran pbb dki jakarta,0,Bukan Clickbait,0.0013291244
ada niat tambah momongan tanpa ikut program hamil fedi nuril kalau pengin ya buat aja,1,Clickbait,0.9814299
bantah janjikan kolaborasi atta halilintar kasihani kondisi ibu bebby fey dan ngaku siap bantu,1,Clickbait,0.99800485
penjualan jakarta garden city diharapkan meningkat,0,Bukan Clickbait,0.0008822818
hasil free practice 1 para pembalap ahrt di kelas ap250 dan ss600,0,Bukan Clickbait,0.07218433
prediksi liga europa malam ini manchester united vs astana,0,Bukan Clickbait,0.0026384199
reaksi imut ong sung woo usai ngaku gagal diet sukses bikin fans gemas,1,Clickbait,0.9992385
jokowi undang investasi luhut perizinan mulai dipangkas,0,Bukan Clickbait,0.0012406259
okie agustina mantan istri pasha ungu diperiksa polisi selama 8 jam,0,Bukan Clickbait,0.0045713033
aniaya bayi hingga tewas 4 remaja termasuk 1 wni ditangkap di malaysia,0,Bukan Clickbait,0.0020992544
kalau pandji ernest dan raditya dika sepanggung siapa paling bikin kamu ketawa,1,Clickbait,0.9992273
turki hampir sepakat membeli 36 jet tempur su 35 rusia,0,Bukan Clickbait,0.001338312
the fed hanya pangkas suku bunga 25 basis poin,0,Bukan Clickbait,0.0010420489
kecelakaan maut di nganjuk tewaskan 3 orang 10 saksi diperiksa,0,Bukan Clickbait,0.0010072984
sosok cheng ho pelaut muslim yang jadi simbol diplomasi china modern,0,Clickbait,0.96964574
rs yarsi gelar mcu geriatri gratis untuk veteran,0,Bukan Clickbait,0.00086758286
kpk akan tanggapi permohonan pk setya novanto di pengadilan,0,Bukan Clickbait,0.0009837934
dagestan pegunungan terpencil penghasil petarung mma,0,Bukan Clickbait,0.036503457
ihsg sesi i jatuh 25 11 poin saat rupiah turun tipis,0,Bukan Clickbait,0.0011483845
polisi periksa 8 pelajar tekait perusakan mobil polisi di bogor,0,Bukan Clickbait,0.0013403562
wiranto sebut potensi adanya gerakan islam radikal garis keras yang susupi aksi demo,0,Bukan Clickbait,0.01875476
iran nyatakan rencana netanyahu demi menangkan pemilu,0,Bukan Clickbait,0.0014294098
kpk umumkan tersangka kasus mafia migas terkait petral siang ini,0,Bukan Clickbait,0.0011671692
resmi meluncur ini kelebihan dan kekurangan iphone 11,1,Clickbait,0.9993635
jabar raih dua penghargaan dalam apn 2019,0,Bukan Clickbait,0.0044348873
gunung slamet terbakar puluhan petugas berjibaku melawan api,0,Bukan Clickbait,0.00783245
sinopsis drama w episode 7 hutang nyawa lee jong suk pada han hyo joo,0,Bukan Clickbait,0.00090653816
terungkap nikita mirzani tak berani berseteru dengan sosok ini,1,Clickbait,0.999393
dambakan alun alun bandung tasik anggarkan rp8 miliar,0,Bukan Clickbait,0.00088887603
12 foto wajah asli idol k pop saat bangun tidur ada lisa blackpink v bts,1,Clickbait,0.9992275
ibu kota baru gunakan tanah milik konglomerat sukanto tanoto,1,Bukan Clickbait,0.004862089
komentari perut rosa meldianti lucinta luna keponakan dewi perssik adu pendapat soal wanita seksi,1,Clickbait,0.99922156
mendikbud pastikan tak akan sanksi pelajar yang ikut demo,0,Bukan Clickbait,0.0018548107
catatan fenomenal lewandowski bersama bayern muenchen,1,Clickbait,0.998285
gatal lebih terasa pada malam hari dokter ungkap sebabnya,1,Clickbait,0.99835074
persib bandung ditahan semen padang 1 1 apa kata robert alberts,1,Clickbait,0.99925584
pangeran harry beri tanda meghan markle sudah melahirkan,1,Clickbait,0.63557065
dibuka usai pembersihan sisa demo tol dalkot cawang pancoran padat,0,Bukan Clickbait,0.0009483096
atta halilintar balas dendam dituduh tiduri bebby fey aksi prank memakan korban emak emak,1,Clickbait,0.9988273
temui laode m syarif rektor ipb beri dukungan untuk kpk,0,Bukan Clickbait,0.0014241061
pks mulai himpun kekuatan untuk hadapi koalisi depok bangkit,0,Bukan Clickbait,0.0015219889
12 tersangka demo ricuh di depan dpr masih anak anak,0,Bukan Clickbait,0.001449791
nikita mirzani gelar sayembara berhadiah iphone demi hilangkan akun kiky the potters,1,Bukan Clickbait,0.15370038
bukan di china ini long march massa aksi melintasi pertokoan magelang,1,Clickbait,0.9993623
jumat malam jadwal timnas u 16 indonesia vs brunei,0,Bukan Clickbait,0.0012422836
genap 45 tahun intip kejutan manis yang didapat victoria beckham di ulang tahunnya,1,Clickbait,0.99933124
agung laksono pertanyakan alasan digelarnya munaslub mkgr,0,Bukan Clickbait,0.4536338
john kenedy aziz pastikan tak ada pertemuan komisi iii dengan ampg,0,Bukan Clickbait,0.001384527
kerap diisukan putus prilly latuconsina beber alasan jarang tampil bareng maxime bouttier,1,Clickbait,0.9993
ketua pbnu desak dpr segera sahkan ruu pesantren,0,Bukan Clickbait,0.0011330935
spider man dikabarkan hengkang dari mcu begini penjelasan sony pictures,1,Clickbait,0.99932754
mantan bek kiri mu ingin jadi pelatih,1,Clickbait,0.6105259
jokowi minta pengusaha kebut pembangunan rumah pns,0,Bukan Clickbait,0.0017974158
dpd rekomendasikan 15 nama calon anggota bpk,0,Bukan Clickbait,0.007818074
sinopsis sinetron orang ketiga tayang rabu 9 mei 2019,0,Bukan Clickbait,0.00089229416
irresistible bazaar gelar 2 event selama bulan september,0,Bukan Clickbait,0.0014146065
ramalan zodiak besok jumat 20 september 2019 sagittarius muram capricorn sengsara tetapi beruntung,1,Clickbait,0.99891305
manchester city buat patung kompany di stadion etihad,0,Bukan Clickbait,0.0057388814
boris johnson ingin capai kesepakatan brexit,0,Bukan Clickbait,0.0014796053
putri ely sugigi dilamar mahasiswa sudah dijanjikan calon mertua mobil hingga 3 rumah,1,Clickbait,0.7132497
cerita bj habibie muda yang mampu selesaikan soal sulit hanya 20 menit,1,Clickbait,0.99905723
gerindra kalau masih bisa jalan di trotoar ngapain pkl diusir,1,Clickbait,0.9602995
pro kontra pemindahan ibu kota baru indonesia ke kalimantan luhut kalau gak mau ke surga aja,1,Clickbait,0.9911873
pengamat pimpinan kpk harus pulihkan kepercayaan publik,0,Bukan Clickbait,0.001069353
wali kota khawatir penusukan santri berdampak pada wisata cirebon,0,Bukan Clickbait,0.0017052215
indonesia beri prioritas impor beras hingga daging kerbau dari india,0,Bukan Clickbait,0.0013749753
diary waktu sd beredar agama sehun exo terungkap,1,Clickbait,0.99780756
live streaming shopee liga 1 2019 psm vs psis di indosiar,0,Bukan Clickbait,0.0009898881
polusi asap sdn cilincing pasang alat penyaring udara di kelas,0,Bukan Clickbait,0.0008558676
queendom tanggapi kabar soal peserta bayar sendiri semua biaya penampilan,1,Clickbait,0.9972791
sinopsis sinetron cinta suci tayang kamis 2 mei 2019,0,Bukan Clickbait,0.00087375264
dpr tetapkan pansus pengkajian pemindahan ibu kota hari ini,0,Bukan Clickbait,0.0010478612
puan maharani hampir pasti jadi ketua dpr ini alasan pdip,1,Clickbait,0.999355
prediksi susunan pemain timnas inggris vs kosovo gareth southgate akan rotasi tim,0,Clickbait,0.6261793
tampil mengenakan hijab awkarin hijrah,1,Clickbait,0.7330276
wanita asal kendari nyaris diperkosa di jalanan makassar pelaku diburu,0,Bukan Clickbait,0.0027905605
demo anti pemerintah mencekam di irak 21 orang tewas,0,Bukan Clickbait,0.0020533793
penguatan sdm mahasiswa asal papua jadi wacana perguruan tinggi di jawa barat,0,Bukan Clickbait,0.007637348
mahasiswa di makassar pakai duit hasil gadai 77 mobil rental buat judi online,0,Bukan Clickbait,0.011193172
alasan bmw tetap merawat pasar di daerah,1,Clickbait,0.9991769
bank bumn dibobol rp 16 miliar pakai aplikasi kudo ini modusnya,1,Clickbait,0.9993512
pimpinan dpr temui jokowi bahas ruu kuhp siang ini,0,Bukan Clickbait,0.0012200181
gotong keranda massa mahasiswa kudus bergerak dari alun alun ke dprd,0,Bukan Clickbait,0.0011197787
tipu sekitar 200 calon jamaah umrah bos agen travel pt damtour ditangkap polisi,0,Bukan Clickbait,0.07050945
munarman tak di kertanegara 17 april ketum fpi bingung dipanggil polisi,0,Clickbait,0.50227237
kapolda metro jaya berharap pkmnu minimalisasi gerakan radikalisme,0,Bukan Clickbait,0.0011297732
viral video 7 siswa dipukul di sd bekasi ini penjelasan guru,1,Clickbait,0.9992956
pakai ilmu hitam 3 remaja berhasil gasak 30 motor,1,Clickbait,0.53970706
ini pendapat menkumham soal pertimbangan jokowi terbitkan perppu kpk,1,Clickbait,0.9993235
doa bagi kesembuhan bj habibie terus mengalir,0,Bukan Clickbait,0.115389235
psg dominan awal buruk madrid di paris,0,Bukan Clickbait,0.02688933
pernikahan ajun perwira akan pakai adat bali,0,Bukan Clickbait,0.0464256
bandara yia semakin ramai penumpang di agustus 2019,0,Bukan Clickbait,0.00094503775
benarkah zodiak berhubungan dengan kepribadian seseorang,1,Clickbait,0.99917954
kualifikasi piala asia u 16 indonesia usai hadapi indonesia negara ini tersingkir dari kompetisi,1,Bukan Clickbait,0.35619786
3 faktor penyebab de ligt terpuruk di juventus,1,Clickbait,0.9992238
persija waspadai kekompakan persipura jayapura,0,Bukan Clickbait,0.014898728
beda tinggi rowoon sf9 dan kim hye yoon di jumpa pers extraordinary you jadi sorotan,1,Clickbait,0.9887961
peneliti internasional ungkap sisi negatif medsos bagi umat muslim indonesia cocok banget,1,Clickbait,0.9928269
olla ramlan ingatkan soal gangguan jiwa ringan akibat medsos barbie kumalasari malah ramai disebut,1,Clickbait,0.99795747
wagub jabar lantik pengurus dkm masjid al jabbar,0,Bukan Clickbait,0.0008577437
resep sup krim asparagus,0,Bukan Clickbait,0.21457683
4 fakta soal sakitnya bj habibie,1,Clickbait,0.9992803
link live streaming timnas indonesia vs thailand di kualifikasi piala dunia 2022 pukul 19 30 wib,0,Bukan Clickbait,0.0034119291
raline shah rela bolak balik amerika indonesia ada apa,1,Clickbait,0.9991277
hutan kawasan wisata gedong songo terbakar,0,Bukan Clickbait,0.0011075933
truk tronton jadi penyebab kecelakaan tol cipularang,0,Bukan Clickbait,0.0065911645
soal ruu kuhp australia keluarkan travel advice,0,Bukan Clickbait,0.0015756486
kocak mahasiwa ini goyang entah apa yang merasukimu di hadapan rektor saat wisuda,1,Clickbait,0.99928147
bamsoet sindir airlangga hartarto soal rapat pleno golkar,0,Bukan Clickbait,0.0032984805
bea cukai amankan ratusan ribu batang rokok ilegal di pulau sumbawa,0,Bukan Clickbait,0.001099363
presiden jokowi minta pengesahan ruu kuhp ditunda,0,Bukan Clickbait,0.00097374327
penemuan terbaru ungkap penyebab punahnya dinosaurus,1,Clickbait,0.997031
pemprov riau sarankan 65 orang satgas dari anies dikirim ke jambi atau sumsel,0,Bukan Clickbait,0.0021765344
menkumham sampaikan pandangan pemerintah soal revisi uu kpk ini isinya,1,Clickbait,0.99934214
the ultimate queen celebration siap gaungkan lagu hit band queen,0,Bukan Clickbait,0.016184025
prajurit kostrad bersenjata lengkap tangkap 19 pembakar lahan,0,Bukan Clickbait,0.00093328353
sinopsis sinetron cinta suci tayang rabu 9 mei 2019,0,Bukan Clickbait,0.0008698306
7 pasangan dalam drama korea dengan chemistry paling kuat,1,Clickbait,0.99922395
4 penjudi ditangkap di tambora set domino disita,0,Bukan Clickbait,0.0018629843
tampil tajam karim benzema kerasukan cristiano ronaldo,1,Clickbait,0.7305027
survei index research mayoritas publik nilai positif revisi uu kpk,0,Bukan Clickbait,0.0014503871
roy kiyoshi akui kesepian dan pilih menutup diri hingga terima perlakuan tak manusiawi,1,Clickbait,0.99545324
revisi uu kpk pembahasan di baleg dpr disebut dinamis,0,Bukan Clickbait,0.0010249175
foto kehamilannya dinyinyiri netizen ini jawaban shandy aulia,1,Clickbait,0.99932253
anggota polres lamongan ini kembalikan uang rp 40 juta temuannya alasannya ini,1,Clickbait,0.99939096
pbnu selamat tinggal kuhp warisan belanda,0,Clickbait,0.6498468
chelsea islan diduga pacaran dengan rob clinton kardinal ibunda beri restu,1,Bukan Clickbait,0.078611545
core bi rate turun dampaknya belum terasa dalam waktu dekat,0,Bukan Clickbait,0.0029450604
dprd targetkan wagub terpilih akhir tahun,0,Bukan Clickbait,0.00084804714
ruu kuhp bisa jerat korporasi pembakar hutan,0,Bukan Clickbait,0.002028359
kepala bappenas kembangkan enam kota metropolitan baru di luar jawa,0,Bukan Clickbait,0.0025326551
heboh warga ramai di makam bj habibie netizen menyayangkan,1,Clickbait,0.9989403
perayaan haul olga billy syahputra cuma bisa mendoakan,0,Bukan Clickbait,0.036595985
protes morales warga pukul panci dan wajan di jendela rumah,0,Clickbait,0.8809046
nagita slavina pakai kaus oblong seharga puluhan juta farhat abbas malah kena sindir,1,Clickbait,0.9964818
jaga keamanan laut dari terorisme susi gandeng bnpt,0,Bukan Clickbait,0.0014164033
cerita dr oz telat menyadari gejala awal alzheimer pada sang ibu,1,Clickbait,0.9990387
kepala daerah di area karhutla dilarang ke ln mendagri termasuk presiden,0,Bukan Clickbait,0.0024636316
komunitas mobil komentari perluasan ganjil genap,1,Bukan Clickbait,0.004475366
awkarin dan pengikutnya turun ke jalan pungut sampah sekitar dpr,0,Bukan Clickbait,0.0019773354
gara gara 4 hal sepele sejumlah orang ini mendadak tajir,1,Clickbait,0.999246
imparsial revisi uu kpk yang disahkan dpr cacat formil,0,Bukan Clickbait,0.0013212891
uu ajak konsultan untuk akselerasi pembangunan jawa barat,0,Bukan Clickbait,0.0014244269
petugas ambulans dki cidera anies baswedan akan bawa ke jalur hukum,1,Bukan Clickbait,0.0014057163
apa beda penarikan dan pencabutan paspor ini penjelasan pakar hukum,1,Clickbait,0.9993529
grab bakal pakai kendaraan listrik apa untungnya bagi mitra pengemudi,1,Clickbait,0.9993298
gubernur jabar ridwan kamil arsitek harus proaktif di era industri 4 0,0,Bukan Clickbait,0.001178982
jadwal acara tv hari ini kamis 19 september 2019 ada the voice indonesia di gtv rosi di kompas tv,0,Bukan Clickbait,0.0012415621
kpk tetapkan eks dirut petral bambang irianto tersangka mafia migas,0,Bukan Clickbait,0.0013305747
bukan menjadi pembanding ini perbedaan komik gundala versi baru dan klasik,1,Clickbait,0.9994005
zodiak mingguan 16 22 september 3 zodiak ini akan alami karir terbaik,1,Clickbait,0.9993961
uea bergabung koalisi patroli maritim amankan kawasan teluk,0,Bukan Clickbait,0.0010970414
susu bubuk dan susu cair sama baiknya ini kata ahli,1,Clickbait,0.9993605
satu bulan berstatus waspada bagaimana kondisi gunung slamet,1,Clickbait,0.99928916
berita terkini bj habibie meninggal dan upacara pemakaman,1,Clickbait,0.99404776
persebaya surabaya terapkan hukman bagi pemain yang tak disiplin itu peraturan dari wolfgang pikal,0,Bukan Clickbait,0.38277733
2020 belanja pemerintah pusat disepakati naik jadi 1 683 47 t,0,Bukan Clickbait,0.0016298246
anakku menyusul ibunya ke pabrik usai sekolah kini mereka tiada,1,Clickbait,0.9848925
klasemen ligue 1 prancis neymar kembali psg mantap di puncak,0,Bukan Clickbait,0.004158052
usul posisi wagub diisi lebih dari 1 orang dprd dki mengacu zaman sutiyoso,0,Bukan Clickbait,0.03765903
alasan anak sebaiknya tidak konsumsi jus buah berlebihan,1,Clickbait,0.9991347
kecantikan jang dong yoon viral ternyata harus diet demi the tale of nokdu,1,Clickbait,0.99919146
putri ahok lulus sma foto wisudanya bareng veronica tan jadi sorotan,0,Clickbait,0.9811397
rambut gampang lepek 3 hal ini mungkin penyebabnya,1,Clickbait,0.99929535
ini alasan buah pisang sangat baik dimakan penderita asam urat,1,Clickbait,0.9992526
pj walkot makassar sebut rilis edaran antisipasi syiah rekomendasi mui,0,Bukan Clickbait,0.0020110311
30 tahun usai tembok berlin diruntuhkan jerman timur merasa rendah diri,0,Bukan Clickbait,0.030390555
kpk ungkap kasus mafia migas petral siang ini,0,Bukan Clickbait,0.0014566781
rossi merasa terhormat digemari pembalap muda f1,0,Bukan Clickbait,0.0058938027
alexis sanchez tak sudi balik ke mu lagi,1,Clickbait,0.5405572
keanu reeves beri bocoran soal naskah the matrix 4,1,Bukan Clickbait,0.007313197
2020 pabrik mitsubishi di vietnam akan produksi xpander,0,Bukan Clickbait,0.016940933
urus empat anak kim kardashian ngaku kewalahan,1,Bukan Clickbait,0.15767391
agar lebih nikmat padukan teh favorit anda dengan makanan ini,1,Clickbait,0.9993894
shopee liga 1 kembali bergulir eksklusif di indosiar,0,Bukan Clickbait,0.006875812
setelah mobil dinas hilang pemprov jabar tingkatkan pengamanan,0,Bukan Clickbait,0.0012008448
donghae sindir acara skf delay kyuhyun pamer rambut baru hingga goda fans,1,Clickbait,0.9983613
festival tanjung lesung promosi pariwisata dengan sport tourism,0,Bukan Clickbait,0.0011015933
kemarau di riau berlangsung hingga oktober 2019 kabut asap masih pekat,0,Bukan Clickbait,0.00094809505
10 ribu peserta ikuti gowes nusantara di ngawi,0,Bukan Clickbait,0.0055032214
belajar olahraga panjat dinding demi film otot aryo wahab kaku susah lakukan hal ini,1,Clickbait,0.9993075
tuntutan referendum dinilai sudah masuk kategori separatisme,0,Bukan Clickbait,0.0011504994
truk oleng di tanjakan emen satu penumpang tewas,0,Bukan Clickbait,0.0010408186
vidi aldiano sebut habibie sosok bijaksana,0,Bukan Clickbait,0.021091733
zidane siap mainkan hazard di laga real madrid vs levante,0,Bukan Clickbait,0.0040289955
tiket kereta bandara bisa dipesan di traveloka lagi,0,Clickbait,0.64682174
7 pasangan dalam drama ini punya hubungan paling sehat,1,Clickbait,0.99938
netizen beri dukungan untuk ibunda kiki farrel kok ngamuk,1,Clickbait,0.99878734
kematian akibat bunuh diri lebih banyak dialami orang usia muda,0,Bukan Clickbait,0.0049939775
permohonan disetujui hakim kivlan zen dipindah ke rutan polda metro jaya,0,Bukan Clickbait,0.0009057943
sinopsis orang ketiga selasa 10 september 2019 aris mulai menyukai yurisa rosi curiga,1,Bukan Clickbait,0.0033747498
sempat semangati bu ani yudhoyono kini pak sutopo pun berpulang,1,Clickbait,0.80581266
guru honorer ini minta disodomi muridnya agar dapat nilai tinggi,1,Clickbait,0.9990231
beda generasi begini cara humania bisa nyambung dengan maizura,1,Clickbait,0.99934787
erick thohir mr habibie gives important legacy,0,Bukan Clickbait,0.0019207167
mantan bupati bangkalan fuad amin meninggal dunia saat berobat di rs,0,Bukan Clickbait,0.0034308736
tayang pada oktober 2019 ini 5 fakta menarik perempuan tanah jahanam,1,Clickbait,0.99936396
deschamps sebut timnas prancis sudah temukan ritme,0,Bukan Clickbait,0.010348077
prancis vs andorra 3 0 les bleus gagal rebut puncak klasemen,0,Bukan Clickbait,0.0009279502
hati hati terong dan 6 makanan ini bahaya jika dikonsumsi mentah,1,Clickbait,0.99930406
transaksi trade expo indonesia 2019 ditargetkan capai usd1 72 miliar,0,Bukan Clickbait,0.00078369933
jokowi janji ke papua paling lambat oktober,0,Bukan Clickbait,0.0013181581
balai benih hortikultura dukung ekspor komoditas,0,Bukan Clickbait,0.00086261233
3 bandara di kalimantan barat terdampak kabut asap,1,Bukan Clickbait,0.061882738
kelompok profesional malaysia mau gugat ri soal kabut asap,0,Bukan Clickbait,0.004931036
korea selatan protes bendera matahari terbit di olimpiade 2020,0,Bukan Clickbait,0.0028143453
5 bandara ap ii sukses selenggarakan keberangkatan dan kepulangan jemaah haji,0,Clickbait,0.99407554
ogah disebut cuma nembakin kapal susi pudjiastuti pamer kinerja,0,Clickbait,0.9642914
kadis bina marga siap hadapi ombudsman terkait pemotongan kabel optik,0,Bukan Clickbait,0.0008914299
pasca avengers endgame petinggi marvel studios sudah kantongi nama untuk fase 4,1,Clickbait,0.99600345
26 rumah terbakar di kembangan jakbar 17 unit damkar dikerahkan,0,Bukan Clickbait,0.00092371646
gunung merapi petang ini semburkan wedus gembel sejauh 1 5 km,0,Bukan Clickbait,0.001054455
50 polisi gendut dipaksa ikut program diet lihat ukuran perutnya nih,1,Clickbait,0.99929166
pgi masalah papua harus jadi pelajaran bagi pemerintah,0,Bukan Clickbait,0.0016205288
ruu kuhp ditunda ketua dpr berharap bisa turunkan tensi politik,0,Bukan Clickbait,0.0009519986
8 seleb indonesia ini disebut hamil duluan saat menikah ternyata hoax,1,Clickbait,0.99928147
ini 4 tim yang lolos dari euro futsal championship 2019 palembang,1,Clickbait,0.99935514
