title,label_score,prediksi,probabilitas
banding ditolak hak politik eks bupati katingan dicabut hakim,0,Bukan Clickbait,0.0055659963
farhat abbas pamer foto lawas samakan hotman paris seperti seekor monyet,1,Clickbait,0.9971553
bagikan foto sangat pribadi apa motif orang lakukan sexting,1,Clickbait,0.9987936
sinopsis 100 days my prince episode 7 moo yeon bertemu dengan putra mahkota,0,Bukan Clickbait,0.001605485
4 gunung yang mengalami kebakaran sepanjang september 2019,1,Clickbait,0.99540836
stray kids pamerkan bocoran lirik keren dalam tracklist lagu comeback double knot,1,Clickbait,0.99208236
2 seleb ini jalani puasa pertama setelah putuskan jadi mualaf,1,Clickbait,0.99878997
finnet fasilitasi pembayaran jkn kis melalui uang elektronik,0,Clickbait,0.82305896
pt geo dipa energi kantongi pmn rp 700 miliar,0,Bukan Clickbait,0.0013103854
pasal unggas jalan jalan di ruu kuhp ada kasus konkretnya yuk baca,1,Bukan Clickbait,0.019105636
capim kpk calon komisioner yang wajib teken kontrak politik,0,Bukan Clickbait,0.0021768254
gwyneth paltrow akhirnya pamerkan foto sang putri wajah super cantik dipuji habis habisan,1,Clickbait,0.99810565
laode ungkap respons yasonna laoly saat didatangi najwa shihab tersentak yang bilang menterinya,1,Clickbait,0.99750656
irene red velvet menggemaskan bak anak kecil di postingan baru digoda pelit caption,1,Clickbait,0.9982681
ini alasan robby shine mantap berbisnis pusat kebugaran,1,Clickbait,0.9988372
kecantikan tzuyu twice dengan warna rambut baru kejutkan fans,1,Clickbait,0.99810696
model yang mengaku diperkosa neymar dijerat pasal pemerasan,0,Bukan Clickbait,0.17957911
peneliti cips produksi kakao dan kopi indonesia turun,0,Bukan Clickbait,0.0031458358
rayakan 27 tahun berkarir ari lasso gelar konser di tiga kota,0,Bukan Clickbait,0.007923317
anda lajang dan ingin beli rumah perhatikan rambu rambunya,1,Clickbait,0.9855192
kenali tanda si kecil sudah siap sekolah,1,Clickbait,0.9155278
berbagai keluhan pengendara di hari pertama penerapan perluasan ganjil genap,1,Bukan Clickbait,0.35902628
gawat titik api di sumatera dan kalimantan makin banyak,1,Bukan Clickbait,0.0071321246
begini penampakan kalimantan dari satelit nasa saat diselimuti kabut asap dan karhutla,1,Clickbait,0.9987551
sulli bela ha tfelt bukan caper usai bongkar chat mantan malah disambut nyinyiran,1,Clickbait,0.99722785
bukan perang dagang bank mandiri waspadai perang mata uang,0,Bukan Clickbait,0.03764676
duarrr pengembala dan 19 kerbau di tapteng tewas seketika,1,Bukan Clickbait,0.011780257
anies baswedan doakan bj habibie bisa kembali sehat,0,Bukan Clickbait,0.0017848383
lirik lagu emma heesters,0,Bukan Clickbait,0.23158917
harga minyak dunia melambung 10 pasca serangan drone ke kilang saudi aramco,0,Bukan Clickbait,0.0017333142
aksi gejayanmemanggil2 sudah tidak lagi dapat larangan dari rektorat kampus,0,Clickbait,0.97217405
mulai 2020 pejabat kemenhub akan gunakan mobil listrik,0,Bukan Clickbait,0.0021329587
154 pelanggar ditilang di jakbar alasannya tidak tahu ganjil genap,0,Clickbait,0.9987149
vinales tercepat di latihan bebas kedua marquez kecelakaan,0,Bukan Clickbait,0.0014533921
vanessa angel asyik makan es krim di pantai tak pakai bra bikin geger,1,Clickbait,0.9987048
tim astra honda racing incar podium arrc di sepang,0,Bukan Clickbait,0.0016463263
pakar hukum tata negara sebut pengangkatan wamen sah dan konstitusional,0,Bukan Clickbait,0.0013942609
bppd bali ajukan revisi pasal rkuhp yang dinilai ganggu pariwisata,0,Bukan Clickbait,0.0014531472
dari mantan atlet artis hingga netizen ramai ramai bela pb djarum,0,Clickbait,0.99801695
dampak kabut asap bmkg kualitas udara di palembang berbahaya,0,Bukan Clickbait,0.00182346
pansus mulai rapat pemindahan ibu kota,0,Bukan Clickbait,0.0017021309
barisan relawan jokowi sebut revisi uu kpk sudah tepat,0,Bukan Clickbait,0.0036164757
brand value gojek dinilai tumbuh 88 persen,0,Bukan Clickbait,0.0022152185
bmkg jabodetabek tidak diguyur hujan hari ini,0,Bukan Clickbait,0.0014274577
fahri hamzah setuju ada kontrak politik dengan calon pimpinan kpk ini alasannya,1,Clickbait,0.9987233
lebak siap menjadi lumbung ternak,0,Bukan Clickbait,0.0080454545
bappenas ibu kota baru bisa tahan dampak pelemahan ekonomi dunia,0,Bukan Clickbait,0.0015854217
misi jelajah bulan india bawa penumpang hapir sukses tapi sayangnya,1,Clickbait,0.99764305
soal balapan formula e pemprov dki terus kebut persiapan teknis,0,Bukan Clickbait,0.002500218
dampak karhutla kualitas udara kota sampit terus memburuk,0,Bukan Clickbait,0.002465729
menlu indonesia timor leste australia bertemu di pbb ini yang dibahas,1,Clickbait,0.9976139
sekjen mpr pentingnya uud 1945 untuk cegah korupsi,1,Bukan Clickbait,0.0018167564
pshk barter revisi uu kpk dan uu md3 kejahatan legislasi,0,Bukan Clickbait,0.0012486672
15 000 warga ambon mengungsi usai gempa magnitudo 6 5,0,Bukan Clickbait,0.0017145681
soal kembali berpindah keyakinan ini tanggapan pengacara steve emmanuel,1,Clickbait,0.99878675
lbh jakarta penetapan tersangka veronica koman ancam aktivis ham,0,Bukan Clickbait,0.0012255732
kenaikan cukai rokok efektif turunkan jumlah perokok di indonesia,1,Bukan Clickbait,0.0018532983
harga minyak turun pasca arab saudi janji tingkatkan produksi,0,Bukan Clickbait,0.0013649279
bergeser dari teknologi skyactiv mazda siapkan kejutan di tms 2019,0,Bukan Clickbait,0.03054389
terkuak ini alasan ali syakieb citra kirana putus bukan karena rezky aditya,1,Clickbait,0.99885345
baca eksepsi rommy kaitkan ott dengan suara ppp di pemilu 2019,0,Bukan Clickbait,0.0024835544
dampak gelombang panas landa perancis hampir 1 500 orang meninggal,0,Bukan Clickbait,0.0031658316
chanyeol exo kembali jadi sasaran hujatan gara gara foto lawas saat antar lee jong hyun wamil,1,Clickbait,0.99880695
ketahuan tidur bersama dua wanita pria di malaysia ini salahkan cicak,1,Clickbait,0.99881625
buntut penusukan santri kota cirebon perbanyak cctv,0,Bukan Clickbait,0.0015705252
jelang timnas u19 indonesia vs iran sayed akbar pour sanjung orang indonesia,0,Bukan Clickbait,0.05534218
lampard konfirmasi mason mount cedera engkel,0,Bukan Clickbait,0.038478866
jw marriott jakarta kembali gelar cake mixing ceremony,0,Bukan Clickbait,0.012729148
nikita mirzani bangga tak perlu jadi cabe cabean asyik hitung uang saweran nyanyi di klub malam,1,Clickbait,0.9950937
superm tampilkan group still image jelang debut mana kombinasi paling keren,1,Clickbait,0.9988142
menteri ppn pak habibie putra terbaik indonesia,0,Bukan Clickbait,0.0017105214
bts tandai becky g di akun twitter penggemar heboh curiga kolaborasi,1,Clickbait,0.99845004
dpr hormati pihak yang ingin gugat uu kpk ke mk,0,Bukan Clickbait,0.0018506258
baru main saat mu vs leicester nemanja matic mengaku frustrasi,0,Clickbait,0.99695706
kisah si mungil pengawal laut nusantara,1,Clickbait,0.9983285
semula kesal dipanggil babang tamvan kini andika hasilkan 3 mobil 2 rumah,1,Clickbait,0.9698583
niat demo ke jakarta seratusan pelajar smk cianjur diamankan polisi,0,Bukan Clickbait,0.19609052
pemerintah dorong ntt bisa pasok garam industri,0,Bukan Clickbait,0.0021689227
anak lulung dukung anies beri pkl tempat di trotoar,0,Bukan Clickbait,0.0026966021
kedatangan seleb dan influencer di event wonderful noon gimana keseruannya,1,Bukan Clickbait,0.03759288
program pompanisasi sungai bengawan solo jadi berkah petani tuban,0,Bukan Clickbait,0.0034476533
sinopsis drama rich man episode 1 pertemuan suho exo dan ha yun soo,0,Bukan Clickbait,0.0013565025
linkaja permudah pembayaran pbb dki jakarta,0,Bukan Clickbait,0.0019424104
ada niat tambah momongan tanpa ikut program hamil fedi nuril kalau pengin ya buat aja,1,Clickbait,0.99853075
bantah janjikan kolaborasi atta halilintar kasihani kondisi ibu bebby fey dan ngaku siap bantu,1,Clickbait,0.9986601
penjualan jakarta garden city diharapkan meningkat,0,Bukan Clickbait,0.0016947822
hasil free practice 1 para pembalap ahrt di kelas ap250 dan ss600,0,Bukan Clickbait,0.0065454724
prediksi liga europa malam ini manchester united vs astana,0,Bukan Clickbait,0.0039695106
reaksi imut ong sung woo usai ngaku gagal diet sukses bikin fans gemas,1,Clickbait,0.99869055
jokowi undang investasi luhut perizinan mulai dipangkas,0,Bukan Clickbait,0.0015530201
okie agustina mantan istri pasha ungu diperiksa polisi selama 8 jam,0,Clickbait,0.9804042
aniaya bayi hingga tewas 4 remaja termasuk 1 wni ditangkap di malaysia,0,Bukan Clickbait,0.040726893
kalau pandji ernest dan raditya dika sepanggung siapa paling bikin kamu ketawa,1,Clickbait,0.9988539
turki hampir sepakat membeli 36 jet tempur su 35 rusia,0,Bukan Clickbait,0.0024590455
the fed hanya pangkas suku bunga 25 basis poin,0,Bukan Clickbait,0.001792917
kecelakaan maut di nganjuk tewaskan 3 orang 10 saksi diperiksa,0,Bukan Clickbait,0.0019449837
sosok cheng ho pelaut muslim yang jadi simbol diplomasi china modern,0,Clickbait,0.9883731
rs yarsi gelar mcu geriatri gratis untuk veteran,0,Bukan Clickbait,0.0042632944
kpk akan tanggapi permohonan pk setya novanto di pengadilan,0,Bukan Clickbait,0.0013059251
dagestan pegunungan terpencil penghasil petarung mma,0,Bukan Clickbait,0.010056792
ihsg sesi i jatuh 25 11 poin saat rupiah turun tipis,0,Bukan Clickbait,0.032848287
polisi periksa 8 pelajar tekait perusakan mobil polisi di bogor,0,Bukan Clickbait,0.0023918038
wiranto sebut potensi adanya gerakan islam radikal garis keras yang susupi aksi demo,0,Bukan Clickbait,0.009284955
iran nyatakan rencana netanyahu demi menangkan pemilu,0,Bukan Clickbait,0.0017183993
kpk umumkan tersangka kasus mafia migas terkait petral siang ini,0,Bukan Clickbait,0.0047114906
resmi meluncur ini kelebihan dan kekurangan iphone 11,1,Clickbait,0.9983669
jabar raih dua penghargaan dalam apn 2019,0,Bukan Clickbait,0.0041625267
gunung slamet terbakar puluhan petugas berjibaku melawan api,0,Bukan Clickbait,0.0046012085
sinopsis drama w episode 7 hutang nyawa lee jong suk pada han hyo joo,0,Bukan Clickbait,0.0018271124
terungkap nikita mirzani tak berani berseteru dengan sosok ini,1,Clickbait,0.99886405
dambakan alun alun bandung tasik anggarkan rp8 miliar,0,Bukan Clickbait,0.0019923788
12 foto wajah asli idol k pop saat bangun tidur ada lisa blackpink v bts,1,Clickbait,0.99885786
ibu kota baru gunakan tanah milik konglomerat sukanto tanoto,1,Bukan Clickbait,0.0026224384
komentari perut rosa meldianti lucinta luna keponakan dewi perssik adu pendapat soal wanita seksi,1,Clickbait,0.9987362
mendikbud pastikan tak akan sanksi pelajar yang ikut demo,0,Bukan Clickbait,0.002116801
catatan fenomenal lewandowski bersama bayern muenchen,1,Clickbait,0.9979219
gatal lebih terasa pada malam hari dokter ungkap sebabnya,1,Clickbait,0.9987111
persib bandung ditahan semen padang 1 1 apa kata robert alberts,1,Clickbait,0.99864906
pangeran harry beri tanda meghan markle sudah melahirkan,1,Bukan Clickbait,0.20027778
dibuka usai pembersihan sisa demo tol dalkot cawang pancoran padat,0,Bukan Clickbait,0.010555533
atta halilintar balas dendam dituduh tiduri bebby fey aksi prank memakan korban emak emak,1,Clickbait,0.99837387
temui laode m syarif rektor ipb beri dukungan untuk kpk,0,Bukan Clickbait,0.0047992487
pks mulai himpun kekuatan untuk hadapi koalisi depok bangkit,0,Bukan Clickbait,0.0040983157
12 tersangka demo ricuh di depan dpr masih anak anak,0,Bukan Clickbait,0.2216279
nikita mirzani gelar sayembara berhadiah iphone demi hilangkan akun kiky the potters,1,Clickbait,0.80921566
bukan di china ini long march massa aksi melintasi pertokoan magelang,1,Clickbait,0.9957249
jumat malam jadwal timnas u 16 indonesia vs brunei,0,Bukan Clickbait,0.0054319077
genap 45 tahun intip kejutan manis yang didapat victoria beckham di ulang tahunnya,1,Clickbait,0.99845433
agung laksono pertanyakan alasan digelarnya munaslub mkgr,0,Clickbait,0.99096936
john kenedy aziz pastikan tak ada pertemuan komisi iii dengan ampg,0,Bukan Clickbait,0.004419096
kerap diisukan putus prilly latuconsina beber alasan jarang tampil bareng maxime bouttier,1,Clickbait,0.99873346
ketua pbnu desak dpr segera sahkan ruu pesantren,0,Bukan Clickbait,0.0019514887
spider man dikabarkan hengkang dari mcu begini penjelasan sony pictures,1,Clickbait,0.9988457
mantan bek kiri mu ingin jadi pelatih,1,Bukan Clickbait,0.34565327
jokowi minta pengusaha kebut pembangunan rumah pns,0,Bukan Clickbait,0.0017020158
dpd rekomendasikan 15 nama calon anggota bpk,0,Bukan Clickbait,0.003768832
sinopsis sinetron orang ketiga tayang rabu 9 mei 2019,0,Bukan Clickbait,0.0012259814
irresistible bazaar gelar 2 event selama bulan september,0,Bukan Clickbait,0.042921398
ramalan zodiak besok jumat 20 september 2019 sagittarius muram capricorn sengsara tetapi beruntung,1,Clickbait,0.99876547
manchester city buat patung kompany di stadion etihad,0,Bukan Clickbait,0.011744932
boris johnson ingin capai kesepakatan brexit,0,Bukan Clickbait,0.002066936
putri ely sugigi dilamar mahasiswa sudah dijanjikan calon mertua mobil hingga 3 rumah,1,Bukan Clickbait,0.06871865
cerita bj habibie muda yang mampu selesaikan soal sulit hanya 20 menit,1,Clickbait,0.99828416
gerindra kalau masih bisa jalan di trotoar ngapain pkl diusir,1,Bukan Clickbait,0.017170632
pro kontra pemindahan ibu kota baru indonesia ke kalimantan luhut kalau gak mau ke surga aja,1,Clickbait,0.9959627
pengamat pimpinan kpk harus pulihkan kepercayaan publik,0,Bukan Clickbait,0.0015536626
wali kota khawatir penusukan santri berdampak pada wisata cirebon,0,Bukan Clickbait,0.0012162095
indonesia beri prioritas impor beras hingga daging kerbau dari india,0,Bukan Clickbait,0.0072885393
diary waktu sd beredar agama sehun exo terungkap,1,Clickbait,0.98816675
live streaming shopee liga 1 2019 psm vs psis di indosiar,0,Bukan Clickbait,0.0012619412
polusi asap sdn cilincing pasang alat penyaring udara di kelas,0,Bukan Clickbait,0.0012915647
queendom tanggapi kabar soal peserta bayar sendiri semua biaya penampilan,1,Clickbait,0.9769835
sinopsis sinetron cinta suci tayang kamis 2 mei 2019,0,Bukan Clickbait,0.0012535809
dpr tetapkan pansus pengkajian pemindahan ibu kota hari ini,0,Bukan Clickbait,0.001432817
puan maharani hampir pasti jadi ketua dpr ini alasan pdip,1,Clickbait,0.9987218
prediksi susunan pemain timnas inggris vs kosovo gareth southgate akan rotasi tim,0,Bukan Clickbait,0.031949785
tampil mengenakan hijab awkarin hijrah,1,Bukan Clickbait,0.22161289
wanita asal kendari nyaris diperkosa di jalanan makassar pelaku diburu,0,Bukan Clickbait,0.23045474
demo anti pemerintah mencekam di irak 21 orang tewas,0,Bukan Clickbait,0.011211316
penguatan sdm mahasiswa asal papua jadi wacana perguruan tinggi di jawa barat,0,Bukan Clickbait,0.010416735
mahasiswa di makassar pakai duit hasil gadai 77 mobil rental buat judi online,0,Clickbait,0.76371455
alasan bmw tetap merawat pasar di daerah,1,Clickbait,0.99871063
bank bumn dibobol rp 16 miliar pakai aplikasi kudo ini modusnya,1,Clickbait,0.9987011
pimpinan dpr temui jokowi bahas ruu kuhp siang ini,0,Bukan Clickbait,0.004137739
gotong keranda massa mahasiswa kudus bergerak dari alun alun ke dprd,0,Bukan Clickbait,0.0012944081
tipu sekitar 200 calon jamaah umrah bos agen travel pt damtour ditangkap polisi,0,Clickbait,0.9943236
munarman tak di kertanegara 17 april ketum fpi bingung dipanggil polisi,0,Bukan Clickbait,0.013826071
kapolda metro jaya berharap pkmnu minimalisasi gerakan radikalisme,0,Bukan Clickbait,0.0014992852
viral video 7 siswa dipukul di sd bekasi ini penjelasan guru,1,Clickbait,0.99882835
pakai ilmu hitam 3 remaja berhasil gasak 30 motor,1,Bukan Clickbait,0.010242157
ini pendapat menkumham soal pertimbangan jokowi terbitkan perppu kpk,1,Clickbait,0.99866855
doa bagi kesembuhan bj habibie terus mengalir,0,Clickbait,0.98540163
psg dominan awal buruk madrid di paris,0,Clickbait,0.8082924
pernikahan ajun perwira akan pakai adat bali,0,Clickbait,0.9778861
bandara yia semakin ramai penumpang di agustus 2019,0,Bukan Clickbait,0.0025139267
benarkah zodiak berhubungan dengan kepribadian seseorang,1,Clickbait,0.9968189
kualifikasi piala asia u 16 indonesia usai hadapi indonesia negara ini tersingkir dari kompetisi,1,Clickbait,0.99827325
3 faktor penyebab de ligt terpuruk di juventus,1,Clickbait,0.9985312
persija waspadai kekompakan persipura jayapura,0,Bukan Clickbait,0.0016251395
beda tinggi rowoon sf9 dan kim hye yoon di jumpa pers extraordinary you jadi sorotan,1,Clickbait,0.9987062
peneliti internasional ungkap sisi negatif medsos bagi umat muslim indonesia cocok banget,1,Clickbait,0.996718
olla ramlan ingatkan soal gangguan jiwa ringan akibat medsos barbie kumalasari malah ramai disebut,1,Clickbait,0.9976954
wagub jabar lantik pengurus dkm masjid al jabbar,0,Bukan Clickbait,0.0013007846
resep sup krim asparagus,0,Bukan Clickbait,0.060134824
4 fakta soal sakitnya bj habibie,1,Clickbait,0.99882036
link live streaming timnas indonesia vs thailand di kualifikasi piala dunia 2022 pukul 19 30 wib,0,Bukan Clickbait,0.0013592221
raline shah rela bolak balik amerika indonesia ada apa,1,Clickbait,0.9988281
hutan kawasan wisata gedong songo terbakar,0,Bukan Clickbait,0.001333243
truk tronton jadi penyebab kecelakaan tol cipularang,0,Bukan Clickbait,0.06759873
soal ruu kuhp australia keluarkan travel advice,0,Clickbait,0.7201879
kocak mahasiwa ini goyang entah apa yang merasukimu di hadapan rektor saat wisuda,1,Clickbait,0.99885154
bamsoet sindir airlangga hartarto soal rapat pleno golkar,0,Bukan Clickbait,0.006073281
bea cukai amankan ratusan ribu batang rokok ilegal di pulau sumbawa,0,Bukan Clickbait,0.0019274004
presiden jokowi minta pengesahan ruu kuhp ditunda,0,Bukan Clickbait,0.0013531703
penemuan terbaru ungkap penyebab punahnya dinosaurus,1,Clickbait,0.9980843
pemprov riau sarankan 65 orang satgas dari anies dikirim ke jambi atau sumsel,0,Bukan Clickbait,0.00215609
menkumham sampaikan pandangan pemerintah soal revisi uu kpk ini isinya,1,Clickbait,0.9985663
the ultimate queen celebration siap gaungkan lagu hit band queen,0,Clickbait,0.89014244
prajurit kostrad bersenjata lengkap tangkap 19 pembakar lahan,0,Bukan Clickbait,0.0015468769
sinopsis sinetron cinta suci tayang rabu 9 mei 2019,0,Bukan Clickbait,0.0012476465
7 pasangan dalam drama korea dengan chemistry paling kuat,1,Clickbait,0.9982529
4 penjudi ditangkap di tambora set domino disita,0,Clickbait,0.96634454
tampil tajam karim benzema kerasukan cristiano ronaldo,1,Clickbait,0.6215521
survei index research mayoritas publik nilai positif revisi uu kpk,0,Bukan Clickbait,0.0011845327
roy kiyoshi akui kesepian dan pilih menutup diri hingga terima perlakuan tak manusiawi,1,Clickbait,0.9086322
revisi uu kpk pembahasan di baleg dpr disebut dinamis,0,Bukan Clickbait,0.0013434106
foto kehamilannya dinyinyiri netizen ini jawaban shandy aulia,1,Clickbait,0.9988707
anggota polres lamongan ini kembalikan uang rp 40 juta temuannya alasannya ini,1,Clickbait,0.99884963
pbnu selamat tinggal kuhp warisan belanda,0,Bukan Clickbait,0.029306253
chelsea islan diduga pacaran dengan rob clinton kardinal ibunda beri restu,1,Bukan Clickbait,0.39732108
core bi rate turun dampaknya belum terasa dalam waktu dekat,0,Bukan Clickbait,0.006830097
dprd targetkan wagub terpilih akhir tahun,0,Bukan Clickbait,0.0012389879
ruu kuhp bisa jerat korporasi pembakar hutan,0,Bukan Clickbait,0.0013398553
kepala bappenas kembangkan enam kota metropolitan baru di luar jawa,0,Bukan Clickbait,0.0015367402
heboh warga ramai di makam bj habibie netizen menyayangkan,1,Clickbait,0.9985545
perayaan haul olga billy syahputra cuma bisa mendoakan,0,Bukan Clickbait,0.0162321
protes morales warga pukul panci dan wajan di jendela rumah,0,Bukan Clickbait,0.001356454
nagita slavina pakai kaus oblong seharga puluhan juta farhat abbas malah kena sindir,1,Clickbait,0.99881566
jaga keamanan laut dari terorisme susi gandeng bnpt,0,Bukan Clickbait,0.0018499944
cerita dr oz telat menyadari gejala awal alzheimer pada sang ibu,1,Clickbait,0.9983187
kepala daerah di area karhutla dilarang ke ln mendagri termasuk presiden,0,Bukan Clickbait,0.0033430704
komunitas mobil komentari perluasan ganjil genap,1,Bukan Clickbait,0.0017247358
awkarin dan pengikutnya turun ke jalan pungut sampah sekitar dpr,0,Bukan Clickbait,0.0015409786
gara gara 4 hal sepele sejumlah orang ini mendadak tajir,1,Clickbait,0.9988741
imparsial revisi uu kpk yang disahkan dpr cacat formil,0,Bukan Clickbait,0.0019757985
uu ajak konsultan untuk akselerasi pembangunan jawa barat,0,Bukan Clickbait,0.0021799558
petugas ambulans dki cidera anies baswedan akan bawa ke jalur hukum,1,Bukan Clickbait,0.0019414758
apa beda penarikan dan pencabutan paspor ini penjelasan pakar hukum,1,Clickbait,0.99881124
grab bakal pakai kendaraan listrik apa untungnya bagi mitra pengemudi,1,Clickbait,0.99877423
gubernur jabar ridwan kamil arsitek harus proaktif di era industri 4 0,0,Bukan Clickbait,0.0019798554
jadwal acara tv hari ini kamis 19 september 2019 ada the voice indonesia di gtv rosi di kompas tv,0,Clickbait,0.6478795
kpk tetapkan eks dirut petral bambang irianto tersangka mafia migas,0,Bukan Clickbait,0.0022449968
bukan menjadi pembanding ini perbedaan komik gundala versi baru dan klasik,1,Clickbait,0.9987949
zodiak mingguan 16 22 september 3 zodiak ini akan alami karir terbaik,1,Clickbait,0.99883384
uea bergabung koalisi patroli maritim amankan kawasan teluk,0,Bukan Clickbait,0.0012494226
susu bubuk dan susu cair sama baiknya ini kata ahli,1,Clickbait,0.9987716
satu bulan berstatus waspada bagaimana kondisi gunung slamet,1,Clickbait,0.9986249
berita terkini bj habibie meninggal dan upacara pemakaman,1,Clickbait,0.50646067
persebaya surabaya terapkan hukman bagi pemain yang tak disiplin itu peraturan dari wolfgang pikal,0,Clickbait,0.6338858
2020 belanja pemerintah pusat disepakati naik jadi 1 683 47 t,0,Bukan Clickbait,0.0012858136
anakku menyusul ibunya ke pabrik usai sekolah kini mereka tiada,1,Clickbait,0.98304164
klasemen ligue 1 prancis neymar kembali psg mantap di puncak,0,Bukan Clickbait,0.002373228
usul posisi wagub diisi lebih dari 1 orang dprd dki mengacu zaman sutiyoso,0,Clickbait,0.9677485
alasan anak sebaiknya tidak konsumsi jus buah berlebihan,1,Clickbait,0.9987625
kecantikan jang dong yoon viral ternyata harus diet demi the tale of nokdu,1,Clickbait,0.99831474
putri ahok lulus sma foto wisudanya bareng veronica tan jadi sorotan,0,Clickbait,0.9895111
rambut gampang lepek 3 hal ini mungkin penyebabnya,1,Clickbait,0.9988502
ini alasan buah pisang sangat baik dimakan penderita asam urat,1,Clickbait,0.9988176
pj walkot makassar sebut rilis edaran antisipasi syiah rekomendasi mui,0,Bukan Clickbait,0.0013652912
30 tahun usai tembok berlin diruntuhkan jerman timur merasa rendah diri,0,Bukan Clickbait,0.097569026
kpk ungkap kasus mafia migas petral siang ini,0,Clickbait,0.7852694
rossi merasa terhormat digemari pembalap muda f1,0,Bukan Clickbait,0.27363473
alexis sanchez tak sudi balik ke mu lagi,1,Clickbait,0.9979087
keanu reeves beri bocoran soal naskah the matrix 4,1,Bukan Clickbait,0.0026116576
2020 pabrik mitsubishi di vietnam akan produksi xpander,0,Bukan Clickbait,0.0015775138
urus empat anak kim kardashian ngaku kewalahan,1,Clickbait,0.9968232
agar lebih nikmat padukan teh favorit anda dengan makanan ini,1,Clickbait,0.9987783
shopee liga 1 kembali bergulir eksklusif di indosiar,0,Bukan Clickbait,0.0025195158
setelah mobil dinas hilang pemprov jabar tingkatkan pengamanan,0,Bukan Clickbait,0.0015249345
donghae sindir acara skf delay kyuhyun pamer rambut baru hingga goda fans,1,Clickbait,0.99702257
festival tanjung lesung promosi pariwisata dengan sport tourism,0,Bukan Clickbait,0.0015456995
kemarau di riau berlangsung hingga oktober 2019 kabut asap masih pekat,0,Bukan Clickbait,0.0016062764
10 ribu peserta ikuti gowes nusantara di ngawi,0,Clickbait,0.99641585
belajar olahraga panjat dinding demi film otot aryo wahab kaku susah lakukan hal ini,1,Clickbait,0.9987833
tuntutan referendum dinilai sudah masuk kategori separatisme,0,Bukan Clickbait,0.0019280979
truk oleng di tanjakan emen satu penumpang tewas,0,Bukan Clickbait,0.0013100784
vidi aldiano sebut habibie sosok bijaksana,0,Bukan Clickbait,0.009928325
zidane siap mainkan hazard di laga real madrid vs levante,0,Bukan Clickbait,0.011567866
tiket kereta bandara bisa dipesan di traveloka lagi,0,Bukan Clickbait,0.27731684
7 pasangan dalam drama ini punya hubungan paling sehat,1,Clickbait,0.998836
netizen beri dukungan untuk ibunda kiki farrel kok ngamuk,1,Clickbait,0.99809116
kematian akibat bunuh diri lebih banyak dialami orang usia muda,0,Clickbait,0.99301094
permohonan disetujui hakim kivlan zen dipindah ke rutan polda metro jaya,0,Bukan Clickbait,0.0013514516
sinopsis orang ketiga selasa 10 september 2019 aris mulai menyukai yurisa rosi curiga,1,Bukan Clickbait,0.043129668
sempat semangati bu ani yudhoyono kini pak sutopo pun berpulang,1,Clickbait,0.9588547
guru honorer ini minta disodomi muridnya agar dapat nilai tinggi,1,Clickbait,0.9977756
beda generasi begini cara humania bisa nyambung dengan maizura,1,Clickbait,0.9988506
erick thohir mr habibie gives important legacy,0,Bukan Clickbait,0.079766735
mantan bupati bangkalan fuad amin meninggal dunia saat berobat di rs,0,Bukan Clickbait,0.011093886
tayang pada oktober 2019 ini 5 fakta menarik perempuan tanah jahanam,1,Clickbait,0.9988349
deschamps sebut timnas prancis sudah temukan ritme,0,Bukan Clickbait,0.0036413562
prancis vs andorra 3 0 les bleus gagal rebut puncak klasemen,0,Bukan Clickbait,0.0013628535
hati hati terong dan 6 makanan ini bahaya jika dikonsumsi mentah,1,Clickbait,0.99880826
transaksi trade expo indonesia 2019 ditargetkan capai usd1 72 miliar,0,Bukan Clickbait,0.0014606689
jokowi janji ke papua paling lambat oktober,0,Bukan Clickbait,0.13936682
balai benih hortikultura dukung ekspor komoditas,0,Bukan Clickbait,0.0013110347
3 bandara di kalimantan barat terdampak kabut asap,1,Bukan Clickbait,0.19742937
kelompok profesional malaysia mau gugat ri soal kabut asap,0,Bukan Clickbait,0.032015353
korea selatan protes bendera matahari terbit di olimpiade 2020,0,Bukan Clickbait,0.010564216
5 bandara ap ii sukses selenggarakan keberangkatan dan kepulangan jemaah haji,0,Clickbait,0.99607
ogah disebut cuma nembakin kapal susi pudjiastuti pamer kinerja,0,Clickbait,0.91682875
kadis bina marga siap hadapi ombudsman terkait pemotongan kabel optik,0,Bukan Clickbait,0.0016368671
pasca avengers endgame petinggi marvel studios sudah kantongi nama untuk fase 4,1,Bukan Clickbait,0.002379424
26 rumah terbakar di kembangan jakbar 17 unit damkar dikerahkan,0,Bukan Clickbait,0.0012490264
gunung merapi petang ini semburkan wedus gembel sejauh 1 5 km,0,Bukan Clickbait,0.012621038
50 polisi gendut dipaksa ikut program diet lihat ukuran perutnya nih,1,Clickbait,0.99730456
pgi masalah papua harus jadi pelajaran bagi pemerintah,0,Bukan Clickbait,0.0037739344
ruu kuhp ditunda ketua dpr berharap bisa turunkan tensi politik,0,Bukan Clickbait,0.0015986596
8 seleb indonesia ini disebut hamil duluan saat menikah ternyata hoax,1,Clickbait,0.99887985
ini 4 tim yang lolos dari euro futsal championship 2019 palembang,1,Clickbait,0.9987658
halmahera selatan diguncang gempa ini bedanya dengan guncangan juli,1,Clickbait,0.9985258
rival politik masuk kabinet pengamat ke depan tak perlu lagi ada pemilu,0,Bukan Clickbait,0.005529299
