text,actual,predicted,latency_sec,ram_gb,vram_gb
order yang ketiga. gercep. barang oke. pelayanan juga oke,Love,Happy,5.468595027923584,11.206836700439453,3.43377685546875
"packing rapih, fast response, dan rgbnya juga bagus ??sangat di rekomendasikan 10/10",Love,Love,5.3198840618133545,11.21542739868164,3.43377685546875
Selalu the best bgt deh... anabul ngga usah di train aja langsung tau ????,Love,Love,4.955968856811523,11.21905517578125,3.43377685546875
mantappppppppppppppppppppppppppppppppp,Love,Happy,5.5213727951049805,11.221332550048828,3.43377685546875
"Build quality cakep,,stik normal smua,,pengiriman gak sampai 24jam,,??????recomended bgt",Love,Happy,5.7418601512908936,11.211566925048828,3.43377685546875
Produk yang diterima lengkap. Pas di kepala. Lampunya terang. Mantap pokoknya rekomendasi ??,Love,Love,5.991982698440552,11.211692810058594,3.43377685546875
"So far kualitas dan bentuk pellet paling bagus dari smua toko yg pernah saya beli. Packing oke dan pengiriman juga cepat, recommended lah pokoknya ????",Love,Happy,5.312258243560791,11.26479721069336,3.43377685546875
"Orderan yg ke 3 kali, selalu puas, unit bor nya mantap, seller ramah gercep, kurir cepat, next order lagi..",Love,Love,5.931043386459351,11.268562316894531,3.43377685546875
langganan beli minigold disini ??,Love,Fear,4.88945746421814,11.287059783935547,3.43377685546875
suka banget sama original source yang mint,Love,Love,4.7681286334991455,11.312885284423828,3.43377685546875
"game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, seller yg super responsive, thanks gan recommended bgt beli game disini",Love,Love,5.323524475097656,11.313114166259766,3.43377685546875
Mantapppp.Build qualitynya josss Pertahankan,Love,Love,5.499035358428955,11.308647155761719,3.43377685546875
mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ??% mantap. cahaya nya juga terang banget. top markotop,Love,Happy,5.811384201049805,11.262725830078125,3.43377685546875
"alhmdllh pkt ny dah smpe..ank2 seneng bgt klu Makan sama sarden ABC..makasi seller,Tokopedia.",Love,Happy,5.930039882659912,11.303272247314453,3.43377685546875
"Pengiriman cepat dan aman. Barang sesuai deskripsi. Bagian ujungnya terbuat dari plastik, tapi cukup kokoh. Perakitan mudah, cuma modal obeng. Tips: Jangan dikencengin dulu semua bautnya, kecuali kalau sudah fixed dgn ukuran kaki mesin cuci. Recommended. ????",Love,Happy,6.414701223373413,11.222301483154297,3.43377685546875
manchapppp.. sy suka. rekomen seller..,Love,Love,4.830401420593262,11.22348403930664,3.43377685546875
Mantap donk. Produk Original.,Love,Love,4.795425653457642,11.224102020263672,3.43377685546875
mantul boskuhhh barang istimewa,Love,Love,5.6145851612091064,11.216716766357422,3.43377685546875
Suka dengan bardi ini. Membantu banget matiin beberapa alat pas jam nya tidur dan hidup di pagi hari...dirumah sudah pakai beberapa alat bardi seperti cctv. Di akses nya sangat mudah walau diluar rumah.. Keren..????????,Love,Love,6.246568202972412,11.218246459960938,3.43377685546875
lucu bgt warnanya. recommended harga murah tapi ngga murahan. next bakal order lagi,Love,Happy,5.549270391464233,11.206912994384766,3.43377685546875
"Respond seller cepat, pengiriman segera. Produk berkualitas. Mantap banget.",Love,Happy,5.525281190872192,11.209281921386719,3.43377685546875
mantappppp,Love,Happy,4.752439022064209,11.211322784423828,3.43377685546875
"pohonnya masih segar, bonusnya juga banyak. makasih ya. udah 2x beli di sini.",Love,Love,5.919384241104126,11.216079711914062,3.43377685546875
"Selalu bagus produknya, pembelian ke 2 Mantapp min, smoga laris",Love,Love,5.3566999435424805,11.215801239013672,3.43377685546875
Konsumen ga dianggap... Attitude merupakan hal pokok dan semestinya tetap dinomorsatukan.,Anger,Anger,5.788804769515991,11.191543579101562,3.43377685546875
GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,Anger,Anger,5.563516616821289,11.186172485351562,3.43377685546875
"packaging kurang rapih, semua kemasan produk BOLT sobek.. sehingga ketika unboxing, isi makanan berantakan",Anger,Sadness,6.1386024951934814,11.189678192138672,3.43377685546875
"Rasanya ngadi2 sumpah, kayak pake saos sambel ?? kyk gapake gochujang & gochugaru. Yang biasa makan kimchi asli korea pasti gaakan suka. Pengiriman super lelet pesen hr rabu br dtg hari minggu gils.",Anger,Anger,5.848288536071777,11.187557220458984,3.43377685546875
penjual gk respon bgt parah,Anger,Anger,5.6598289012908936,11.181400299072266,3.43377685546875
"orng nnya responnya jutek bgt,, biasa aja kali, saya cm bertanya ga ngajak debat,, sombong bgt penjual kyak bgini...",Anger,Anger,6.191474676132202,11.179393768310547,3.43377685546875
barang yg dikirim gk sesuai modelnya,Anger,Fear,4.795354843139648,11.180198669433594,3.43377685546875
Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik!!! Background basah akhirnya tidak bisa dipakai sama sekali.,Anger,Anger,5.512003421783447,11.185283660888672,3.43377685546875
aromanya bikin pusing dan mual,Anger,Sadness,4.99687647819519,11.184959411621094,3.43377685546875
lubang nya jelek bgt,Anger,Anger,5.024093866348267,11.189918518066406,3.43377685546875
seller tidak bertanggung jawab. ????,Anger,Anger,5.016341209411621,11.195781707763672,3.43377685546875
alamak....buset.packingnya kurang rapi...di bungkus plastik putih transparan aja.harusnya di bungkus plastik hitam aja biar rapih.,Anger,Anger,6.296791076660156,11.22299575805664,3.43377685546875
bohong. Sama sekali tidak manjur.,Anger,Anger,5.556384325027466,11.213760375976562,3.43377685546875
"Beli 6 cuma dikirim 5, males complain ??",Anger,Sadness,5.750967979431152,11.233062744140625,3.43377685546875
palsu ya. g berfungsi. bahan kasar dan sakit kalo dipakai.,Anger,Anger,5.767960548400879,11.225650787353516,3.43377685546875
"Chatt, hampir Ga ada respond",Anger,Anger,5.659954786300659,11.217063903808594,3.43377685546875
"kurang 1, penjual kurang teliti atau sengaja.",Anger,Anger,5.698864698410034,11.222454071044922,3.43377685546875
"kualitas barang dibanding harga nya hanya so so lahh....pelayanan minus -100 sbgmn layaknya kesombongan seorang raja, apalagi pengiriman barang, seenak jidat macam tidak ada lagi produsen consumer goods lain di tata surya ini!!! no wonder nilai / valuasi perusahaan anda sudah turun lebih dari 50% dalam 1 tahun terakhir ini. semoga makin jeblok dan gulung tikar kmdn pulang kampung. SEMOGA!!!",Anger,Anger,6.596826553344727,11.219234466552734,3.43377685546875
lama banget sampenya..pas nyampe jamuran gini..haduuh..parah deh,Anger,Sadness,5.806979656219482,11.215347290039062,3.43377685546875
"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",Anger,Anger,6.08338189125061,11.201347351074219,3.43377685546875
Roti keras gak enak,Anger,Sadness,5.041258811950684,11.256214141845703,3.43377685546875
"udang red bee yg dipesan tdk ada,sdh dikomplain malah diteruskan tokped dana nya ke penjual",Anger,Anger,6.331436634063721,11.265480041503906,3.43377685546875
l2 r2 trigger nya ampas macam ***,Anger,Anger,5.689609527587891,11.263324737548828,3.43377685546875
"bocor!! paket basah, jd tinggal bublrwrap terikat isolasi aja plus liquid. rasa nya mau gak mau tidak enak. untuk yang lainnya (botol kaca) aman",Anger,Sadness,5.664198398590088,11.255760192871094,3.43377685546875
"Barang dateng pake kurir toko, di unboxing trnyt ad lecet/baret ampe besi ny keliatan sesuai dengan foto yg saya ambil. Dlm chat dgn owner tidak ad pertanggung jwban, chat sy cm di read dr smnjk kmrn mlm (6 april 2020 jam 8an mlm, smpe skg tgl 7 april 2020 jam 16.30an)",Anger,Sadness,6.370411396026611,11.250045776367188,3.43377685546875
"cepet rusak, kadang konek kadang engga",Anger,Sadness,5.699991703033447,11.207866668701172,3.43377685546875
"order minggu sampainya rabu, lambat nya minta ampuun, di tanyain baru info kalau overload orderan, itupun baru selasa dikirim, ga ada konfirmasi awal kalau overload orderan. ga tanggungjawab.",Anger,Anger,5.65178108215332,11.227691650390625,3.43377685546875
BARANG TIDAK SESUAI PESANAN.. DIMINTA GOLD MALAH D KIRIM WARNA PUTIH DAN MERK LAIN!!,Anger,Anger,6.126783847808838,11.224403381347656,3.43377685546875
SALAH ALAMAT. Sudah saya kirim chat bahwa minta dicancel utk pesanan tsb krn sy salah masukin alamat. Menit berikutnya langsung saya pesan ulang ke alamat yg betul. Bukannya dibaca dulu chatnya malah langsung diproses dua2nya. DASAR GAK BECUS !!!! Ifillll dan gak akan pesan di toko ini lagi.,Anger,Anger,7.065955400466919,11.21728515625,3.43377685546875
DUANYA LAGI GOIB,Anger,Anger,5.631234645843506,11.218772888183594,3.43377685546875
yg dikirim russakkkkk guys ampun dahh,Anger,Anger,5.044733762741089,11.2178955078125,3.43377685546875
ga sesuai expetasi.....barang2 nya ga kuat.ukuran kcl kaya mainan.,Anger,Sadness,6.216827869415283,11.218475341796875,3.43377685546875
masa baru dateng langsung rusak,Anger,Anger,5.003489017486572,11.208553314208984,3.43377685546875
"penyok, packingnya juga kurang aman",Anger,Anger,5.06647801399231,11.20804214477539,3.43377685546875
KIRIM PAKET GA NGOTAK.. RESOLUSI ARBITER TOKOPEDIA USELESS.. ??,Anger,Anger,5.770115613937378,11.204212188720703,3.43377685546875
"barang kualitas jelek, kaki patah, banyak pecah sedikit ditekuk pecah dan copot.. blum sempet pake udh tak buang aja",Anger,Anger,5.504942417144775,11.20535659790039,3.43377685546875
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",Anger,Fear,6.058266639709473,11.20700454711914,3.43377685546875
Susah bgt pasangnya!!! Gak kuat menahan airnya!!!,Anger,Anger,5.083103656768799,11.22573471069336,3.43377685546875
"Busa doank, tidak saya rekomendasikan",Anger,Anger,5.044394254684448,11.272613525390625,3.43377685546875
"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",Anger,Anger,6.110304117202759,11.267963409423828,3.43377685546875
Parah respon nya Butuh 4 hr sejak order baru dikirim Granola nya jg ancur semua,Anger,Anger,5.826131343841553,11.260730743408203,3.43377685546875
buruk super duper buruk kok bisa rusakk dlm nya ini pasti di banting2 sama JNE heran udah di bilang pake YESS YESS malah REG 15 sedia in yess dong tokopedia heran saya,Anger,Anger,5.655729293823242,11.25955581665039,3.43377685546875
kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,Anger,Anger,6.324513673782349,11.255123138427734,3.43377685546875
"Jualan kok ngotottt, nggak laku toko nya bang?",Anger,Sadness,5.07112979888916,11.25653076171875,3.43377685546875
bocor payahlah ga di periksa dulu,Anger,Anger,5.059350967407227,11.255867004394531,3.43377685546875
