text,actual,predicted,latency_sec,ram_gb,vram_gb
order yang ketiga. gercep. barang oke. pelayanan juga oke,Love,Happy,5.486478090286255,12.662887573242188,3.43377685546875
"packing rapih, fast response, dan rgbnya juga bagus ??sangat di rekomendasikan 10/10",Love,Happy,5.898160457611084,12.64181900024414,3.43377685546875
Selalu the best bgt deh... anabul ngga usah di train aja langsung tau ????,Love,Love,5.561863660812378,12.65456771850586,3.43377685546875
mantappppppppppppppppppppppppppppppppp,Love,Happy,5.549395322799683,12.663394927978516,3.43377685546875
"Build quality cakep,,stik normal smua,,pengiriman gak sampai 24jam,,??????recomended bgt",Love,Happy,5.878852844238281,12.655223846435547,3.43377685546875
Produk yang diterima lengkap. Pas di kepala. Lampunya terang. Mantap pokoknya rekomendasi ??,Love,Happy,5.848247766494751,12.636356353759766,3.43377685546875
"So far kualitas dan bentuk pellet paling bagus dari smua toko yg pernah saya beli. Packing oke dan pengiriman juga cepat, recommended lah pokoknya ????",Love,Happy,5.24326491355896,12.649154663085938,3.43377685546875
"Orderan yg ke 3 kali, selalu puas, unit bor nya mantap, seller ramah gercep, kurir cepat, next order lagi..",Love,Love,5.213904619216919,12.655803680419922,3.43377685546875
langganan beli minigold disini ??,Love,Love,4.830207347869873,12.6502685546875,3.43377685546875
suka banget sama original source yang mint,Love,Love,5.556438684463501,12.664180755615234,3.43377685546875
"game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, seller yg super responsive, thanks gan recommended bgt beli game disini",Love,Love,5.246337890625,12.668933868408203,3.43377685546875
Mantapppp.Build qualitynya josss Pertahankan,Love,Love,5.437432765960693,12.650554656982422,3.43377685546875
mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ??% mantap. cahaya nya juga terang banget. top markotop,Love,Happy,5.361576557159424,12.620513916015625,3.43377685546875
"alhmdllh pkt ny dah smpe..ank2 seneng bgt klu Makan sama sarden ABC..makasi seller,Tokopedia.",Love,Happy,5.847908020019531,12.619857788085938,3.43377685546875
"Pengiriman cepat dan aman. Barang sesuai deskripsi. Bagian ujungnya terbuat dari plastik, tapi cukup kokoh. Perakitan mudah, cuma modal obeng. Tips: Jangan dikencengin dulu semua bautnya, kecuali kalau sudah fixed dgn ukuran kaki mesin cuci. Recommended. ????",Love,Happy,6.33297324180603,12.63235855102539,3.43377685546875
manchapppp.. sy suka. rekomen seller..,Love,Love,4.8295087814331055,12.65584945678711,3.43377685546875
Mantap donk. Produk Original.,Love,Happy,5.390766859054565,12.669906616210938,3.43377685546875
mantul boskuhhh barang istimewa,Love,Love,4.712467193603516,12.6534423828125,3.43377685546875
Suka dengan bardi ini. Membantu banget matiin beberapa alat pas jam nya tidur dan hidup di pagi hari...dirumah sudah pakai beberapa alat bardi seperti cctv. Di akses nya sangat mudah walau diluar rumah.. Keren..????????,Love,Love,5.931673288345337,12.642765045166016,3.43377685546875
lucu bgt warnanya. recommended harga murah tapi ngga murahan. next bakal order lagi,Love,Love,4.993882179260254,12.66702651977539,3.43377685546875
"Respond seller cepat, pengiriman segera. Produk berkualitas. Mantap banget.",Love,Happy,5.695891618728638,12.773799896240234,3.43377685546875
mantappppp,Love,Happy,5.472541570663452,12.757831573486328,3.43377685546875
"pohonnya masih segar, bonusnya juga banyak. makasih ya. udah 2x beli di sini.",Love,Love,5.280513286590576,12.75137710571289,3.43377685546875
"Selalu bagus produknya, pembelian ke 2 Mantapp min, smoga laris",Love,Love,5.112217426300049,12.79855728149414,3.43377685546875
Konsumen ga dianggap... Attitude merupakan hal pokok dan semestinya tetap dinomorsatukan.,Anger,Anger,5.865209579467773,12.815982818603516,3.43377685546875
GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,Anger,Anger,5.632971286773682,12.694904327392578,3.43377685546875
"packaging kurang rapih, semua kemasan produk BOLT sobek.. sehingga ketika unboxing, isi makanan berantakan",Anger,Anger,5.555257320404053,12.675312042236328,3.43377685546875
"Rasanya ngadi2 sumpah, kayak pake saos sambel ?? kyk gapake gochujang & gochugaru. Yang biasa makan kimchi asli korea pasti gaakan suka. Pengiriman super lelet pesen hr rabu br dtg hari minggu gils.",Anger,Anger,6.4601733684539795,12.663055419921875,3.43377685546875
penjual gk respon bgt parah,Anger,Anger,5.748182773590088,12.69247055053711,3.43377685546875
"orng nnya responnya jutek bgt,, biasa aja kali, saya cm bertanya ga ngajak debat,, sombong bgt penjual kyak bgini...",Anger,Anger,6.994118928909302,13.032020568847656,3.43377685546875
barang yg dikirim gk sesuai modelnya,Anger,Fear,5.378442764282227,13.260669708251953,3.43377685546875
Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik!!! Background basah akhirnya tidak bisa dipakai sama sekali.,Anger,Anger,5.76127028465271,13.31756591796875,3.43377685546875
aromanya bikin pusing dan mual,Anger,Sadness,5.142795085906982,13.275894165039062,3.43377685546875
lubang nya jelek bgt,Anger,Anger,5.868114948272705,13.308235168457031,3.43377685546875
seller tidak bertanggung jawab. ????,Anger,Anger,5.234119653701782,13.27596664428711,3.43377685546875
alamak....buset.packingnya kurang rapi...di bungkus plastik putih transparan aja.harusnya di bungkus plastik hitam aja biar rapih.,Anger,Anger,6.293382167816162,13.224349975585938,3.43377685546875
bohong. Sama sekali tidak manjur.,Anger,Anger,5.628242254257202,13.14178466796875,3.43377685546875
"Beli 6 cuma dikirim 5, males complain ??",Anger,Sadness,5.042057514190674,13.148380279541016,3.43377685546875
palsu ya. g berfungsi. bahan kasar dan sakit kalo dipakai.,Anger,Anger,5.148072242736816,13.188438415527344,3.43377685546875
"Chatt, hampir Ga ada respond",Anger,Fear,4.944941520690918,13.366249084472656,3.43377685546875
"kurang 1, penjual kurang teliti atau sengaja.",Anger,Sadness,5.804753541946411,13.323875427246094,3.43377685546875
"kualitas barang dibanding harga nya hanya so so lahh....pelayanan minus -100 sbgmn layaknya kesombongan seorang raja, apalagi pengiriman barang, seenak jidat macam tidak ada lagi produsen consumer goods lain di tata surya ini!!! no wonder nilai / valuasi perusahaan anda sudah turun lebih dari 50% dalam 1 tahun terakhir ini. semoga makin jeblok dan gulung tikar kmdn pulang kampung. SEMOGA!!!",Anger,Anger,7.278738737106323,13.270561218261719,3.43377685546875
lama banget sampenya..pas nyampe jamuran gini..haduuh..parah deh,Anger,Sadness,5.236832141876221,13.282035827636719,3.43377685546875
"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",Anger,Anger,6.478413343429565,13.319068908691406,3.43377685546875
Roti keras gak enak,Anger,Sadness,5.862835884094238,13.395137786865234,3.43377685546875
"udang red bee yg dipesan tdk ada,sdh dikomplain malah diteruskan tokped dana nya ke penjual",Anger,Anger,5.590158224105835,13.389205932617188,3.43377685546875
l2 r2 trigger nya ampas macam ***,Anger,Anger,5.0977113246917725,13.373035430908203,3.43377685546875
"bocor!! paket basah, jd tinggal bublrwrap terikat isolasi aja plus liquid. rasa nya mau gak mau tidak enak. untuk yang lainnya (botol kaca) aman",Anger,Sadness,6.387727737426758,13.355384826660156,3.43377685546875
"Barang dateng pake kurir toko, di unboxing trnyt ad lecet/baret ampe besi ny keliatan sesuai dengan foto yg saya ambil. Dlm chat dgn owner tidak ad pertanggung jwban, chat sy cm di read dr smnjk kmrn mlm (6 april 2020 jam 8an mlm, smpe skg tgl 7 april 2020 jam 16.30an)",Anger,Sadness,6.576937675476074,13.367889404296875,3.43377685546875
"cepet rusak, kadang konek kadang engga",Anger,Sadness,5.292531490325928,13.400527954101562,3.43377685546875
"order minggu sampainya rabu, lambat nya minta ampuun, di tanyain baru info kalau overload orderan, itupun baru selasa dikirim, ga ada konfirmasi awal kalau overload orderan. ga tanggungjawab.",Anger,Anger,6.378758430480957,13.403430938720703,3.43377685546875
BARANG TIDAK SESUAI PESANAN.. DIMINTA GOLD MALAH D KIRIM WARNA PUTIH DAN MERK LAIN!!,Anger,Anger,5.487295389175415,13.41305160522461,3.43377685546875
SALAH ALAMAT. Sudah saya kirim chat bahwa minta dicancel utk pesanan tsb krn sy salah masukin alamat. Menit berikutnya langsung saya pesan ulang ke alamat yg betul. Bukannya dibaca dulu chatnya malah langsung diproses dua2nya. DASAR GAK BECUS !!!! Ifillll dan gak akan pesan di toko ini lagi.,Anger,Anger,7.205102920532227,13.011421203613281,3.43377685546875
DUANYA LAGI GOIB,Anger,Anger,5.062896251678467,12.986618041992188,3.43377685546875
yg dikirim russakkkkk guys ampun dahh,Anger,Anger,6.159037828445435,12.961288452148438,3.43377685546875
ga sesuai expetasi.....barang2 nya ga kuat.ukuran kcl kaya mainan.,Anger,Fear,5.524638414382935,12.920333862304688,3.43377685546875
masa baru dateng langsung rusak,Anger,Anger,4.956661701202393,12.936607360839844,3.43377685546875
"penyok, packingnya juga kurang aman",Anger,Anger,5.772871017456055,13.002403259277344,3.43377685546875
KIRIM PAKET GA NGOTAK.. RESOLUSI ARBITER TOKOPEDIA USELESS.. ??,Anger,Anger,5.801794052124023,12.954940795898438,3.43377685546875
"barang kualitas jelek, kaki patah, banyak pecah sedikit ditekuk pecah dan copot.. blum sempet pake udh tak buang aja",Anger,Anger,6.314332008361816,13.096328735351562,3.43377685546875
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",Anger,Fear,5.358089447021484,13.09231185913086,3.43377685546875
Susah bgt pasangnya!!! Gak kuat menahan airnya!!!,Anger,Anger,5.743570804595947,13.082931518554688,3.43377685546875
"Busa doank, tidak saya rekomendasikan",Anger,Anger,5.06100058555603,13.041397094726562,3.43377685546875
"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",Anger,Anger,5.991687297821045,13.038612365722656,3.43377685546875
Parah respon nya Butuh 4 hr sejak order baru dikirim Granola nya jg ancur semua,Anger,Anger,5.954582691192627,13.27081298828125,3.43377685546875
buruk super duper buruk kok bisa rusakk dlm nya ini pasti di banting2 sama JNE heran udah di bilang pake YESS YESS malah REG 15 sedia in yess dong tokopedia heran saya,Anger,Anger,6.2058491706848145,13.380435943603516,3.43377685546875
kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,Anger,Anger,5.4602251052856445,13.378913879394531,3.43377685546875
"Jualan kok ngotottt, nggak laku toko nya bang?",Anger,Sadness,5.650802373886108,13.382553100585938,3.43377685546875
bocor payahlah ga di periksa dulu,Anger,Anger,5.595314025878906,13.378643035888672,3.43377685546875
