text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
Suka sama box nya ciamik dehhhhhhhhhhhhhhhhhhhhh,Love,Love,3.925487995147705,11.668949127197266,0.0,508,7
order yang ketiga. gercep. barang oke. pelayanan juga oke,Love,Happy,3.4796059131622314,11.647064208984375,0.0,508,7
"packing rapih, fast response, dan rgbnya juga bagus ??sangat di rekomendasikan 10/10",Love,Love,4.141740083694458,11.63165283203125,0.0,521,7
Selalu the best bgt deh... anabul ngga usah di train aja langsung tau ????,Love,Love,3.6557867527008057,8.865730285644531,0.0,515,7
mantappppppppppppppppppppppppppppppppp,Love,Happy,2.4732067584991455,8.860633850097656,0.0,505,7
"Build quality cakep,,stik normal smua,,pengiriman gak sampai 24jam,,??????recomended bgt",Love,Love,4.245386362075806,8.858173370361328,0.0,522,7
Produk yang diterima lengkap. Pas di kepala. Lampunya terang. Mantap pokoknya rekomendasi ??,Love,Happy,3.557297945022583,8.852275848388672,0.0,516,7
"So far kualitas dan bentuk pellet paling bagus dari smua toko yg pernah saya beli. Packing oke dan pengiriman juga cepat, recommended lah pokoknya ????",Love,Love,4.522285461425781,8.867073059082031,0.0,525,7
"Orderan yg ke 3 kali, selalu puas, unit bor nya mantap, seller ramah gercep, kurir cepat, next order lagi..",Love,Love,7.434698104858398,8.859848022460938,0.0,525,7
langganan beli minigold disini ??,Love,Love,8.429528713226318,8.855278015136719,0.0,503,7
suka banget sama original source yang mint,Love,Love,2.9018635749816895,8.852882385253906,0.0,503,7
"game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, seller yg super responsive, thanks gan recommended bgt beli game disini",Love,Love,4.620120048522949,8.866199493408203,0.0,525,7
Mantapppp.Build qualitynya josss Pertahankan,Love,Love,4.965945482254028,8.853096008300781,0.0,506,7
mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ??% mantap. cahaya nya juga terang banget. top markotop,Love,Love,5.869275331497192,8.856952667236328,0.0,528,7
"alhmdllh pkt ny dah smpe..ank2 seneng bgt klu Makan sama sarden ABC..makasi seller,Tokopedia.",Love,Happy,7.391380310058594,8.730060577392578,0.0,525,7
"Pengiriman cepat dan aman. Barang sesuai deskripsi. Bagian ujungnya terbuat dari plastik, tapi cukup kokoh. Perakitan mudah, cuma modal obeng. Tips: Jangan dikencengin dulu semua bautnya, kecuali kalau sudah fixed dgn ukuran kaki mesin cuci. Recommended. ????",Love,Happy,3.8062617778778076,8.812583923339844,0.0,554,7
manchapppp.. sy suka. rekomen seller..,Love,Love,4.988773584365845,8.812820434570312,0.0,506,7
Mantap donk. Produk Original.,Love,Happy,2.42460560798645,8.813968658447266,0.0,502,7
mantul boskuhhh barang istimewa,Love,Love,4.960975170135498,8.849464416503906,0.0,505,7
Suka dengan bardi ini. Membantu banget matiin beberapa alat pas jam nya tidur dan hidup di pagi hari...dirumah sudah pakai beberapa alat bardi seperti cctv. Di akses nya sangat mudah walau diluar rumah.. Keren..????????,Love,Love,4.49086856842041,8.861705780029297,0.0,550,7
lucu bgt warnanya. recommended harga murah tapi ngga murahan. next bakal order lagi,Love,Love,4.364826440811157,8.843067169189453,0.0,515,7
"Respond seller cepat, pengiriman segera. Produk berkualitas. Mantap banget.",Love,Love,4.818831443786621,8.80731201171875,0.0,509,7
mantappppp,Love,Happy,1.8415472507476807,8.784889221191406,0.0,498,7
"pohonnya masih segar, bonusnya juga banyak. makasih ya. udah 2x beli di sini.",Love,Happy,2.724400281906128,8.787792205810547,0.0,517,7
"Selalu bagus produknya, pembelian ke 2 Mantapp min, smoga laris",Love,Love,7.334980249404907,8.766082763671875,0.0,513,7
Konsumen ga dianggap... Attitude merupakan hal pokok dan semestinya tetap dinomorsatukan.,Anger,Anger,3.360457420349121,8.762954711914062,0.0,514,8
GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,Anger,Anger,4.300991773605347,8.775444030761719,0.0,515,8
"packaging kurang rapih, semua kemasan produk BOLT sobek.. sehingga ketika unboxing, isi makanan berantakan",Anger,Sadness,4.837613821029663,8.75534439086914,0.0,520,8
"Rasanya ngadi2 sumpah, kayak pake saos sambel ?? kyk gapake gochujang & gochugaru. Yang biasa makan kimchi asli korea pasti gaakan suka. Pengiriman super lelet pesen hr rabu br dtg hari minggu gils.",Anger,Anger,4.400363206863403,8.754688262939453,0.0,552,8
penjual gk respon bgt parah,Anger,Anger,3.4534401893615723,8.756412506103516,0.0,504,8
"orng nnya responnya jutek bgt,, biasa aja kali, saya cm bertanya ga ngajak debat,, sombong bgt penjual kyak bgini...",Anger,Anger,3.2818753719329834,8.757221221923828,0.0,529,8
barang yg dikirim gk sesuai modelnya,Anger,Anger,6.099107265472412,8.761249542236328,0.0,503,8
Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik!!! Background basah akhirnya tidak bisa dipakai sama sekali.,Anger,Anger,4.637714385986328,8.763473510742188,0.0,523,8
aromanya bikin pusing dan mual,Anger,Sadness,4.998266935348511,8.763103485107422,0.0,503,8
lubang nya jelek bgt,Anger,Anger,5.747813701629639,8.76327133178711,0.0,502,8
seller tidak bertanggung jawab. ????,Anger,Anger,2.982034683227539,8.76327896118164,0.0,501,8
alamak....buset.packingnya kurang rapi...di bungkus plastik putih transparan aja.harusnya di bungkus plastik hitam aja biar rapih.,Anger,Anger,4.811389446258545,8.7637939453125,0.0,527,8
bohong. Sama sekali tidak manjur.,Anger,Anger,3.1105031967163086,8.801055908203125,0.0,503,8
"Beli 6 cuma dikirim 5, males complain ??",Anger,Anger,3.6380252838134766,8.800041198730469,0.0,508,8
palsu ya. g berfungsi. bahan kasar dan sakit kalo dipakai.,Anger,Anger,6.345995187759399,8.795516967773438,0.0,509,8
"Chatt, hampir Ga ada respond",Anger,Sadness,5.269773960113525,8.85101318359375,0.0,502,8
"kurang 1, penjual kurang teliti atau sengaja.",Anger,Anger,6.3900957107543945,8.860252380371094,0.0,508,8
"kualitas barang dibanding harga nya hanya so so lahh....pelayanan minus -100 sbgmn layaknya kesombongan seorang raja, apalagi pengiriman barang, seenak jidat macam tidak ada lagi produsen consumer goods lain di tata surya ini!!! no wonder nilai / valuasi perusahaan anda sudah turun lebih dari 50% dalam 1 tahun terakhir ini. semoga makin jeblok dan gulung tikar kmdn pulang kampung. SEMOGA!!!",Anger,Anger,4.834792375564575,8.839912414550781,0.0,591,8
lama banget sampenya..pas nyampe jamuran gini..haduuh..parah deh,Anger,Anger,4.348418951034546,8.775772094726562,0.0,514,8
"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",Anger,Anger,3.7926228046417236,8.774787902832031,0.0,523,8
Roti keras gak enak,Anger,Sadness,4.198811054229736,8.775897979736328,0.0,500,8
"udang red bee yg dipesan tdk ada,sdh dikomplain malah diteruskan tokped dana nya ke penjual",Anger,Anger,5.816042184829712,8.790660858154297,0.0,521,8
l2 r2 trigger nya ampas macam ***,Anger,Anger,3.0069384574890137,8.859638214111328,0.0,505,8
"bocor!! paket basah, jd tinggal bublrwrap terikat isolasi aja plus liquid. rasa nya mau gak mau tidak enak. untuk yang lainnya (botol kaca) aman",Anger,Anger,4.117996454238892,8.835289001464844,0.0,532,8
"Barang dateng pake kurir toko, di unboxing trnyt ad lecet/baret ampe besi ny keliatan sesuai dengan foto yg saya ambil. Dlm chat dgn owner tidak ad pertanggung jwban, chat sy cm di read dr smnjk kmrn mlm (6 april 2020 jam 8an mlm, smpe skg tgl 7 april 2020 jam 16.30an)",Anger,Anger,5.589912414550781,8.838008880615234,0.0,591,8
"cepet rusak, kadang konek kadang engga",Anger,Sadness,2.753605842590332,8.952884674072266,0.0,505,8
"order minggu sampainya rabu, lambat nya minta ampuun, di tanyain baru info kalau overload orderan, itupun baru selasa dikirim, ga ada konfirmasi awal kalau overload orderan. ga tanggungjawab.",Anger,Anger,7.126564025878906,8.98331069946289,0.0,543,8
BARANG TIDAK SESUAI PESANAN.. DIMINTA GOLD MALAH D KIRIM WARNA PUTIH DAN MERK LAIN!!,Anger,Anger,3.156810998916626,9.122356414794922,0.0,524,8
SALAH ALAMAT. Sudah saya kirim chat bahwa minta dicancel utk pesanan tsb krn sy salah masukin alamat. Menit berikutnya langsung saya pesan ulang ke alamat yg betul. Bukannya dibaca dulu chatnya malah langsung diproses dua2nya. DASAR GAK BECUS !!!! Ifillll dan gak akan pesan di toko ini lagi.,Anger,Anger,3.9504752159118652,9.659759521484375,0.0,568,8
DUANYA LAGI GOIB,Anger,Anger,3.2453107833862305,9.675479888916016,0.0,502,8
yg dikirim russakkkkk guys ampun dahh,Anger,Anger,3.2793867588043213,9.568683624267578,0.0,507,8
ga sesuai expetasi.....barang2 nya ga kuat.ukuran kcl kaya mainan.,Anger,Sadness,4.1840291023254395,9.633663177490234,0.0,513,8
masa baru dateng langsung rusak,Anger,Sadness,1.9538660049438477,9.674163818359375,0.0,501,8
"penyok, packingnya juga kurang aman",Anger,Sadness,4.250206708908081,9.571788787841797,0.0,504,8
KIRIM PAKET GA NGOTAK.. RESOLUSI ARBITER TOKOPEDIA USELESS.. ??,Anger,Anger,3.232525110244751,9.561634063720703,0.0,519,8
"barang kualitas jelek, kaki patah, banyak pecah sedikit ditekuk pecah dan copot.. blum sempet pake udh tak buang aja",Anger,Sadness,7.505403995513916,9.48971176147461,0.0,528,8
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",Anger,Anger,4.307636260986328,9.729621887207031,0.0,539,8
Susah bgt pasangnya!!! Gak kuat menahan airnya!!!,Anger,Anger,2.9111931324005127,9.793876647949219,0.0,509,8
"Busa doank, tidak saya rekomendasikan",Anger,Anger,5.346598386764526,9.805294036865234,0.0,505,8
"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",Anger,Anger,4.036942005157471,9.800846099853516,0.0,523,8
Parah respon nya Butuh 4 hr sejak order baru dikirim Granola nya jg ancur semua,Anger,Anger,4.117616891860962,9.77463150024414,0.0,517,8
buruk super duper buruk kok bisa rusakk dlm nya ini pasti di banting2 sama JNE heran udah di bilang pake YESS YESS malah REG 15 sedia in yess dong tokopedia heran saya,Anger,Anger,4.43205714225769,9.593311309814453,0.0,540,8
kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,Anger,Anger,5.0055248737335205,9.914688110351562,0.0,521,8
"Jualan kok ngotottt, nggak laku toko nya bang?",Anger,Anger,2.9801156520843506,10.04583740234375,0.0,509,8
bocor payahlah ga di periksa dulu,Anger,Anger,3.555250883102417,10.060253143310547,0.0,505,8
